person1,person2,role1,role2,movie_id,movie_name,rating,year,cooperation_id
张辉,刘熙阳,director,actor,1074,一纸婚约,7.6,0,张辉_刘熙阳_1074
张辉,张辉,director,actor,1074,一纸婚约,7.6,0,张辉_张辉_1074
张辉,张一山,director,actor,1074,一纸婚约,7.6,0,张辉_张一山_1074
张辉,杨紫,director,actor,1074,一纸婚约,7.6,0,张辉_杨紫_1074
张辉,关晓彤,director,actor,1074,一纸婚约,7.6,0,张辉_关晓彤_1074
张辉,王劲松,director,actor,1074,一纸婚约,7.6,0,张辉_王劲松_1074
李非,赵炳锐,director,actor,1075,命运速递,7.6,0,李非_赵炳锐_1075
李非,吕晓霖,director,actor,1075,命运速递,7.6,0,李非_吕晓霖_1075
李非,余皑磊,director,actor,1075,命运速递,7.6,0,李非_余皑磊_1075
李非,啜妮,director,actor,1075,命运速递,7.6,0,李非_啜妮_1075
李非,张优,director,actor,1075,命运速递,7.6,0,李非_张优_1075
李非,李非,director,actor,1075,命运速递,7.6,0,李非_李非_1075
李非,顾长卫,director,actor,1075,命运速递,7.6,0,李非_顾长卫_1075
林珍钊,赵文卓,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_赵文卓_1076
林珍钊,唐文龙,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_唐文龙_1076
林珍钊,韦娜,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_韦娜_1076
林珍钊,李璐兵,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_李璐兵_1076
林珍钊,陈晨,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_陈晨_1076
林珍钊,李炳渊,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_李炳渊_1076
林珍钊,魏小欢,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_魏小欢_1076
林珍钊,许政国,director,actor,1076,黄飞鸿之南北英雄,7.6,0,林珍钊_许政国_1076
李睿珺,杨子姗,director,actor,1077,路过未来,7.6,0,李睿珺_杨子姗_1077
李睿珺,尹昉,director,actor,1077,路过未来,7.6,0,李睿珺_尹昉_1077
李睿珺,李勤勤,director,actor,1077,路过未来,7.6,0,李睿珺_李勤勤_1077
李睿珺,王婷,director,actor,1077,路过未来,7.6,0,李睿珺_王婷_1077
李睿珺,娜仁花,director,actor,1077,路过未来,7.6,0,李睿珺_娜仁花_1077
李睿珺,周波,director,actor,1077,路过未来,7.6,0,李睿珺_周波_1077
李睿珺,陈雨锶,director,actor,1077,路过未来,7.6,0,李睿珺_陈雨锶_1077
李睿珺,周云蓬,director,actor,1077,路过未来,7.6,0,李睿珺_周云蓬_1077
王超,韩庚,director,actor,1078,寻找罗麦,7.6,0,王超_韩庚_1078
王超,杰瑞米·埃尔卡伊姆,director,actor,1078,寻找罗麦,7.6,0,王超_杰瑞米·埃尔卡伊姆_1078
王超,菅纫姿,director,actor,1078,寻找罗麦,7.6,0,王超_菅纫姿_1078
王超,阿丽斯·德·朗克桑,director,actor,1078,寻找罗麦,7.6,0,王超_阿丽斯·德·朗克桑_1078
王超,海伦·文森特,director,actor,1078,寻找罗麦,7.6,0,王超_海伦·文森特_1078
王超,雷诺·科恩,director,actor,1078,寻找罗麦,7.6,0,王超_雷诺·科恩_1078
王超,胡瑞杰,director,actor,1078,寻找罗麦,7.6,0,王超_胡瑞杰_1078
王超,安迪·吉雷,director,actor,1078,寻找罗麦,7.6,0,王超_安迪·吉雷_1078
王超,邓紫衣,director,actor,1078,寻找罗麦,7.6,0,王超_邓紫衣_1078
王超,罗阜艺,director,actor,1078,寻找罗麦,7.6,0,王超_罗阜艺_1078
王超,朱宏奇,director,actor,1078,寻找罗麦,7.6,0,王超_朱宏奇_1078
王微,李宇峰,director,actor,1079,猫与桃花源,7.6,0,王微_李宇峰_1079
王微,杨砚铎,director,actor,1079,猫与桃花源,7.6,0,王微_杨砚铎_1079
王微,周华健,director,actor,1079,猫与桃花源,7.6,0,王微_周华健_1079
王微,张喆,director,actor,1079,猫与桃花源,7.6,0,王微_张喆_1079
王微,陈霖生,director,actor,1079,猫与桃花源,7.6,0,王微_陈霖生_1079
张家杰,黄子华,director,actor,1080,栋笃特工,7.6,0,张家杰_黄子华_1080
张家杰,佘诗曼,director,actor,1080,栋笃特工,7.6,0,张家杰_佘诗曼_1080
张家杰,狼森,director,actor,1080,栋笃特工,7.6,0,张家杰_狼森_1080
张家杰,郑丹瑞,director,actor,1080,栋笃特工,7.6,0,张家杰_郑丹瑞_1080
张家杰,谭咏麟,director,actor,1080,栋笃特工,7.6,0,张家杰_谭咏麟_1080
张家杰,郑中基,director,actor,1080,栋笃特工,7.6,0,张家杰_郑中基_1080
张家杰,郑秀文,director,actor,1080,栋笃特工,7.6,0,张家杰_郑秀文_1080
张家杰,苏丽珊,director,actor,1080,栋笃特工,7.6,0,张家杰_苏丽珊_1080
张家杰,张建声,director,actor,1080,栋笃特工,7.6,0,张家杰_张建声_1080
张家杰,蔡少芬,director,actor,1080,栋笃特工,7.6,0,张家杰_蔡少芬_1080
张家杰,张国强,director,actor,1080,栋笃特工,7.6,0,张家杰_张国强_1080
张家杰,邓月平,director,actor,1080,栋笃特工,7.6,0,张家杰_邓月平_1080
张家杰,林雪,director,actor,1080,栋笃特工,7.6,0,张家杰_林雪_1080
张家杰,郑诗君,director,actor,1080,栋笃特工,7.6,0,张家杰_郑诗君_1080
张家杰,吴君如,director,actor,1080,栋笃特工,7.6,0,张家杰_吴君如_1080
张家杰,邓兆尊,director,actor,1080,栋笃特工,7.6,0,张家杰_邓兆尊_1080
张家杰,苑琼丹,director,actor,1080,栋笃特工,7.6,0,张家杰_苑琼丹_1080
张家杰,詹瑞文,director,actor,1080,栋笃特工,7.6,0,张家杰_詹瑞文_1080
张家杰,张继聪,director,actor,1080,栋笃特工,7.6,0,张家杰_张继聪_1080
张家杰,杨千嬅,director,actor,1080,栋笃特工,7.6,0,张家杰_杨千嬅_1080
张天辉,陈都灵,director,actor,1081,推理笔记,7.6,0,张天辉_陈都灵_1081
张天辉,林柏宏,director,actor,1081,推理笔记,7.6,0,张天辉_林柏宏_1081
张天辉,汪铎,director,actor,1081,推理笔记,7.6,0,张天辉_汪铎_1081
张天辉,郝劭文,director,actor,1081,推理笔记,7.6,0,张天辉_郝劭文_1081
张天辉,金士杰,director,actor,1081,推理笔记,7.6,0,张天辉_金士杰_1081
张天辉,王刚,director,actor,1081,推理笔记,7.6,0,张天辉_王刚_1081
陈大利,毛舜筠,director,actor,1082,黄金花,7.6,0,陈大利_毛舜筠_1082
陈大利,凌文龙,director,actor,1082,黄金花,7.6,0,陈大利_凌文龙_1082
陈大利,吕良伟,director,actor,1082,黄金花,7.6,0,陈大利_吕良伟_1082
陈大利,刘美君,director,actor,1082,黄金花,7.6,0,陈大利_刘美君_1082
陈大利,冼色丽,director,actor,1082,黄金花,7.6,0,陈大利_冼色丽_1082
陈大利,余安安,director,actor,1082,黄金花,7.6,0,陈大利_余安安_1082
陈大利,谈善言,director,actor,1082,黄金花,7.6,0,陈大利_谈善言_1082
陈大利,郑欣宜,director,actor,1082,黄金花,7.6,0,陈大利_郑欣宜_1082
陈大利,江欣燕,director,actor,1082,黄金花,7.6,0,陈大利_江欣燕_1082
陈大利,林建明,director,actor,1082,黄金花,7.6,0,陈大利_林建明_1082
陈大利,林兆霞,director,actor,1082,黄金花,7.6,0,陈大利_林兆霞_1082
苗月,王学圻,director,actor,1083,十八洞村,7.6,0,苗月_王学圻_1083
苗月,白威,director,actor,1083,十八洞村,7.6,0,苗月_白威_1083
苗月,陈西贝,director,actor,1083,十八洞村,7.6,0,苗月_陈西贝_1083
苗月,陈瑾,director,actor,1083,十八洞村,7.6,0,苗月_陈瑾_1083
苗月,墨阳,director,actor,1083,十八洞村,7.6,0,苗月_墨阳_1083
吴汉邦,吴兆麟,director,director,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_吴兆麟_1084
吴汉邦,周柏豪,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_周柏豪_1084
吴汉邦,张继聪,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_张继聪_1084
吴汉邦,蔡瀚亿,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_蔡瀚亿_1084
吴汉邦,林敏骢,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_林敏骢_1084
吴汉邦,林盛斌,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_林盛斌_1084
吴汉邦,雨侨,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_雨侨_1084
吴汉邦,连诗雅,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_连诗雅_1084
吴汉邦,陈诗慧,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_陈诗慧_1084
吴汉邦,庄思敏,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_庄思敏_1084
吴汉邦,周祉君,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_周祉君_1084
吴汉邦,杜小乔,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_杜小乔_1084
吴汉邦,宋本中,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_宋本中_1084
吴汉邦,徐浩昌,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_徐浩昌_1084
吴汉邦,吴志雄,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_吴志雄_1084
吴汉邦,卢宛茵,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_卢宛茵_1084
吴汉邦,郑丹瑞,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_郑丹瑞_1084
吴汉邦,卢觅雪,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_卢觅雪_1084
吴汉邦,赵善恒,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_赵善恒_1084
吴汉邦,张学润,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴汉邦_张学润_1084
吴兆麟,周柏豪,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_周柏豪_1084
吴兆麟,张继聪,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_张继聪_1084
吴兆麟,蔡瀚亿,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_蔡瀚亿_1084
吴兆麟,林敏骢,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_林敏骢_1084
吴兆麟,林盛斌,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_林盛斌_1084
吴兆麟,雨侨,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_雨侨_1084
吴兆麟,连诗雅,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_连诗雅_1084
吴兆麟,陈诗慧,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_陈诗慧_1084
吴兆麟,庄思敏,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_庄思敏_1084
吴兆麟,周祉君,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_周祉君_1084
吴兆麟,杜小乔,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_杜小乔_1084
吴兆麟,宋本中,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_宋本中_1084
吴兆麟,徐浩昌,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_徐浩昌_1084
吴兆麟,吴志雄,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_吴志雄_1084
吴兆麟,卢宛茵,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_卢宛茵_1084
吴兆麟,郑丹瑞,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_郑丹瑞_1084
吴兆麟,卢觅雪,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_卢觅雪_1084
吴兆麟,赵善恒,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_赵善恒_1084
吴兆麟,张学润,director,actor,1084,西谎极落之太爆太子太空舱,7.6,0,吴兆麟_张学润_1084
高峰,刘佩琦,director,actor,1085,龙之战,7.6,0,高峰_刘佩琦_1085
高峰,曹云金,director,actor,1085,龙之战,7.6,0,高峰_曹云金_1085
高峰,罗昱焜,director,actor,1085,龙之战,7.6,0,高峰_罗昱焜_1085
高峰,李子雄,director,actor,1085,龙之战,7.6,0,高峰_李子雄_1085
杨子,斯蒂芬·马布里,director,actor,1086,我是马布里,7.6,0,杨子_斯蒂芬·马布里_1086
杨子,吴尊,director,actor,1086,我是马布里,7.6,0,杨子_吴尊_1086
杨子,何冰,director,actor,1086,我是马布里,7.6,0,杨子_何冰_1086
杨子,郑秀妍,director,actor,1086,我是马布里,7.6,0,杨子_郑秀妍_1086
杨子,王庆祥,director,actor,1086,我是马布里,7.6,0,杨子_王庆祥_1086
杨子,巴朗·戴维斯,director,actor,1086,我是马布里,7.6,0,杨子_巴朗·戴维斯_1086
杨子,洛雷塔·迪瓦恩,director,actor,1086,我是马布里,7.6,0,杨子_洛雷塔·迪瓦恩_1086
杨子,弗兰基·费森,director,actor,1086,我是马布里,7.6,0,杨子_弗兰基·费森_1086
杨子,余皑磊,director,actor,1086,我是马布里,7.6,0,杨子_余皑磊_1086
杨子,锦荣,director,actor,1086,我是马布里,7.6,0,杨子_锦荣_1086
杨子,高以翔,director,actor,1086,我是马布里,7.6,0,杨子_高以翔_1086
杨子,王阳明,director,actor,1086,我是马布里,7.6,0,杨子_王阳明_1086
杨子,阿伦·艾弗森,director,actor,1086,我是马布里,7.6,0,杨子_阿伦·艾弗森_1086
杨子,高云翔,director,actor,1086,我是马布里,7.6,0,杨子_高云翔_1086
邹燚,陈佩斯,director,actor,1087,豆福传,7.6,0,邹燚_陈佩斯_1087
邹燚,李立群,director,actor,1087,豆福传,7.6,0,邹燚_李立群_1087
邹燚,季冠霖,director,actor,1087,豆福传,7.6,0,邹燚_季冠霖_1087
邹燚,付博文,director,actor,1087,豆福传,7.6,0,邹燚_付博文_1087
邹燚,张磊,director,actor,1087,豆福传,7.6,0,邹燚_张磊_1087
邹燚,李立宏,director,actor,1087,豆福传,7.6,0,邹燚_李立宏_1087
邹燚,赵毅,director,actor,1087,豆福传,7.6,0,邹燚_赵毅_1087
邹燚,胡健,director,actor,1087,豆福传,7.6,0,邹燚_胡健_1087
邹燚,樊俊航,director,actor,1087,豆福传,7.6,0,邹燚_樊俊航_1087
王微,石磊,director,actor,1088,阿唐奇遇,7.6,0,王微_石磊_1088
王微,原泽宇,director,actor,1088,阿唐奇遇,7.6,0,王微_原泽宇_1088
王微,季冠霖,director,actor,1088,阿唐奇遇,7.6,0,王微_季冠霖_1088
王微,洪晃,director,actor,1088,阿唐奇遇,7.6,0,王微_洪晃_1088
王微,米粒,director,actor,1088,阿唐奇遇,7.6,0,王微_米粒_1088
王微,芒莱,director,actor,1088,阿唐奇遇,7.6,0,王微_芒莱_1088
王微,张磊,director,actor,1088,阿唐奇遇,7.6,0,王微_张磊_1088
王微,赵岭,director,actor,1088,阿唐奇遇,7.6,0,王微_赵岭_1088
王微,严燕生,director,actor,1088,阿唐奇遇,7.6,0,王微_严燕生_1088
王微,仁杰,director,actor,1088,阿唐奇遇,7.6,0,王微_仁杰_1088
王微,任亚明,director,actor,1088,阿唐奇遇,7.6,0,王微_任亚明_1088
王微,赵霁,director,actor,1088,阿唐奇遇,7.6,0,王微_赵霁_1088
桑木天,刘博文,director,director,1089,哀乐女子天团,7.6,0,桑木天_刘博文_1089
桑木天,杨小兰,director,actor,1089,哀乐女子天团,7.6,0,桑木天_杨小兰_1089
桑木天,刘頔,director,actor,1089,哀乐女子天团,7.6,0,桑木天_刘頔_1089
桑木天,尹菲,director,actor,1089,哀乐女子天团,7.6,0,桑木天_尹菲_1089
桑木天,叶禹含,director,actor,1089,哀乐女子天团,7.6,0,桑木天_叶禹含_1089
桑木天,陈洁怡,director,actor,1089,哀乐女子天团,7.6,0,桑木天_陈洁怡_1089
桑木天,谭志玲,director,actor,1089,哀乐女子天团,7.6,0,桑木天_谭志玲_1089
桑木天,秦勇,director,actor,1089,哀乐女子天团,7.6,0,桑木天_秦勇_1089
刘博文,杨小兰,director,actor,1089,哀乐女子天团,7.6,0,刘博文_杨小兰_1089
刘博文,刘頔,director,actor,1089,哀乐女子天团,7.6,0,刘博文_刘頔_1089
刘博文,尹菲,director,actor,1089,哀乐女子天团,7.6,0,刘博文_尹菲_1089
刘博文,叶禹含,director,actor,1089,哀乐女子天团,7.6,0,刘博文_叶禹含_1089
刘博文,陈洁怡,director,actor,1089,哀乐女子天团,7.6,0,刘博文_陈洁怡_1089
刘博文,谭志玲,director,actor,1089,哀乐女子天团,7.6,0,刘博文_谭志玲_1089
刘博文,秦勇,director,actor,1089,哀乐女子天团,7.6,0,刘博文_秦勇_1089
钱江汉,黄志伟,director,director,1090,临时演员,7.6,0,钱江汉_黄志伟_1090
钱江汉,郑恺,director,actor,1090,临时演员,7.6,0,钱江汉_郑恺_1090
钱江汉,热依扎,director,actor,1090,临时演员,7.6,0,钱江汉_热依扎_1090
钱江汉,郭晓东,director,actor,1090,临时演员,7.6,0,钱江汉_郭晓东_1090
钱江汉,殷桃,director,actor,1090,临时演员,7.6,0,钱江汉_殷桃_1090
钱江汉,詹瑞文,director,actor,1090,临时演员,7.6,0,钱江汉_詹瑞文_1090
钱江汉,曹扬,director,actor,1090,临时演员,7.6,0,钱江汉_曹扬_1090
钱江汉,林保怡,director,actor,1090,临时演员,7.6,0,钱江汉_林保怡_1090
钱江汉,林雪,director,actor,1090,临时演员,7.6,0,钱江汉_林雪_1090
黄志伟,郑恺,director,actor,1090,临时演员,7.6,0,黄志伟_郑恺_1090
黄志伟,热依扎,director,actor,1090,临时演员,7.6,0,黄志伟_热依扎_1090
黄志伟,郭晓东,director,actor,1090,临时演员,7.6,0,黄志伟_郭晓东_1090
黄志伟,殷桃,director,actor,1090,临时演员,7.6,0,黄志伟_殷桃_1090
黄志伟,詹瑞文,director,actor,1090,临时演员,7.6,0,黄志伟_詹瑞文_1090
黄志伟,曹扬,director,actor,1090,临时演员,7.6,0,黄志伟_曹扬_1090
黄志伟,林保怡,director,actor,1090,临时演员,7.6,0,黄志伟_林保怡_1090
黄志伟,林雪,director,actor,1090,临时演员,7.6,0,黄志伟_林雪_1090
黎明,张涵予,director,actor,1091,抢红,7.6,0,黎明_张涵予_1091
黎明,黎明,director,actor,1091,抢红,7.6,0,黎明_黎明_1091
黎明,王耀庆,director,actor,1091,抢红,7.6,0,黎明_王耀庆_1091
黎明,杜鹃,director,actor,1091,抢红,7.6,0,黎明_杜鹃_1091
黎明,南伏龙,director,actor,1091,抢红,7.6,0,黎明_南伏龙_1091
黎明,黄尚禾,director,actor,1091,抢红,7.6,0,黎明_黄尚禾_1091
黎明,吉丽,director,actor,1091,抢红,7.6,0,黎明_吉丽_1091
黎明,苍井空,director,actor,1091,抢红,7.6,0,黎明_苍井空_1091
胡雪桦,胡军,director,actor,1092,上海王,7.6,0,胡雪桦_胡军_1092
胡雪桦,余男,director,actor,1092,上海王,7.6,0,胡雪桦_余男_1092
胡雪桦,凤小岳,director,actor,1092,上海王,7.6,0,胡雪桦_凤小岳_1092
胡雪桦,秦昊,director,actor,1092,上海王,7.6,0,胡雪桦_秦昊_1092
胡雪桦,李梦,director,actor,1092,上海王,7.6,0,胡雪桦_李梦_1092
胡雪桦,刘佩琦,director,actor,1092,上海王,7.6,0,胡雪桦_刘佩琦_1092
胡雪桦,曹可凡,director,actor,1092,上海王,7.6,0,胡雪桦_曹可凡_1092
胡雪桦,蒲巴甲,director,actor,1092,上海王,7.6,0,胡雪桦_蒲巴甲_1092
胡雪桦,多布杰,director,actor,1092,上海王,7.6,0,胡雪桦_多布杰_1092
胡雪桦,乔翰·厄布,director,actor,1092,上海王,7.6,0,胡雪桦_乔翰·厄布_1092
胡雪桦,何赛飞,director,actor,1092,上海王,7.6,0,胡雪桦_何赛飞_1092
胡雪桦,徐冬冬,director,actor,1092,上海王,7.6,0,胡雪桦_徐冬冬_1092
胡雪桦,白灵,director,actor,1092,上海王,7.6,0,胡雪桦_白灵_1092
巨兴茂,于毅,director,actor,1093,灵魂摆渡之风华绝代,7.6,0,巨兴茂_于毅_1093
巨兴茂,岳丽娜,director,actor,1093,灵魂摆渡之风华绝代,7.6,0,巨兴茂_岳丽娜_1093
巨兴茂,何花,director,actor,1093,灵魂摆渡之风华绝代,7.6,0,巨兴茂_何花_1093
巨兴茂,杨昆,director,actor,1093,灵魂摆渡之风华绝代,7.6,0,巨兴茂_杨昆_1093
巨兴茂,倪虹洁,director,actor,1093,灵魂摆渡之风华绝代,7.6,0,巨兴茂_倪虹洁_1093
巨兴茂,刘智扬,director,actor,1093,灵魂摆渡之风华绝代,7.6,0,巨兴茂_刘智扬_1093
林楠,张艺兴,director,actor,1094,老九门番外之二月花开,7.6,0,林楠_张艺兴_1094
林楠,张铭恩,director,actor,1094,老九门番外之二月花开,7.6,0,林楠_张铭恩_1094
林楠,胡耘豪,director,actor,1094,老九门番外之二月花开,7.6,0,林楠_胡耘豪_1094
林楠,王美人,director,actor,1094,老九门番外之二月花开,7.6,0,林楠_王美人_1094
郭在容,欧豪,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_欧豪_1095
郭在容,张慧雯,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_张慧雯_1095
郭在容,杨紫,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_杨紫_1095
郭在容,姚橹,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_姚橹_1095
郭在容,王智,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_王智_1095
郭在容,高泰宇,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_高泰宇_1095
郭在容,李勤勤,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_李勤勤_1095
郭在容,杨童舒,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_杨童舒_1095
郭在容,刘潮,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_刘潮_1095
郭在容,温心,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_温心_1095
郭在容,邓郁立,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_邓郁立_1095
郭在容,程雍,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_程雍_1095
郭在容,蒋恺,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_蒋恺_1095
郭在容,袁媛,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_袁媛_1095
郭在容,郭嘉曦,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_郭嘉曦_1095
郭在容,李金明,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_李金明_1095
郭在容,孙宝光,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_孙宝光_1095
郭在容,石燕京,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_石燕京_1095
郭在容,李政宇,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_李政宇_1095
郭在容,郝文婷,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_郝文婷_1095
郭在容,黄嘉竣,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_黄嘉竣_1095
郭在容,姣云潼,director,actor,1095,在世界中心呼唤爱,7.6,0,郭在容_姣云潼_1095
赖俊羽,黄灿灿,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_黄灿灿_1096
赖俊羽,罗仲谦,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_罗仲谦_1096
赖俊羽,严禹豪,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_严禹豪_1096
赖俊羽,林晖闵,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_林晖闵_1096
赖俊羽,张国柱,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_张国柱_1096
赖俊羽,归亚蕾,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_归亚蕾_1096
赖俊羽,金燕玲,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_金燕玲_1096
赖俊羽,九孔,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_九孔_1096
赖俊羽,郎祖筠,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_郎祖筠_1096
赖俊羽,王冠逸,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_王冠逸_1096
赖俊羽,陈雅丽,director,actor,1096,泡沫之夏,7.6,0,赖俊羽_陈雅丽_1096
戚家基,黄宗泽,director,actor,1097,刑警兄弟,7.6,0,戚家基_黄宗泽_1097
戚家基,金刚,director,actor,1097,刑警兄弟,7.6,0,戚家基_金刚_1097
戚家基,曾志伟,director,actor,1097,刑警兄弟,7.6,0,戚家基_曾志伟_1097
戚家基,徐子珊,director,actor,1097,刑警兄弟,7.6,0,戚家基_徐子珊_1097
戚家基,方皓玟,director,actor,1097,刑警兄弟,7.6,0,戚家基_方皓玟_1097
戚家基,陈小春,director,actor,1097,刑警兄弟,7.6,0,戚家基_陈小春_1097
戚家基,林家栋,director,actor,1097,刑警兄弟,7.6,0,戚家基_林家栋_1097
戚家基,冯淬帆,director,actor,1097,刑警兄弟,7.6,0,戚家基_冯淬帆_1097
戚家基,金燕玲,director,actor,1097,刑警兄弟,7.6,0,戚家基_金燕玲_1097
戚家基,余安安,director,actor,1097,刑警兄弟,7.6,0,戚家基_余安安_1097
戚家基,谢天华,director,actor,1097,刑警兄弟,7.6,0,戚家基_谢天华_1097
戚家基,陈炜,director,actor,1097,刑警兄弟,7.6,0,戚家基_陈炜_1097
麦咏麟,任达华,director,actor,1098,真相禁区,7.6,0,麦咏麟_任达华_1098
麦咏麟,霍建华,director,actor,1098,真相禁区,7.6,0,麦咏麟_霍建华_1098
麦咏麟,张赫,director,actor,1098,真相禁区,7.6,0,麦咏麟_张赫_1098
麦咏麟,热依扎,director,actor,1098,真相禁区,7.6,0,麦咏麟_热依扎_1098
麦咏麟,车晓,director,actor,1098,真相禁区,7.6,0,麦咏麟_车晓_1098
麦咏麟,千田爱纱,director,actor,1098,真相禁区,7.6,0,麦咏麟_千田爱纱_1098
麦咏麟,连凯,director,actor,1098,真相禁区,7.6,0,麦咏麟_连凯_1098
麦咏麟,韩志硕,director,actor,1098,真相禁区,7.6,0,麦咏麟_韩志硕_1098
麦咏麟,高捷,director,actor,1098,真相禁区,7.6,0,麦咏麟_高捷_1098
丁亮,林永长,director,director,1099,熊出没之熊心归来,7.6,0,丁亮_林永长_1099
丁亮,张伟,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_张伟_1099
丁亮,张秉君,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_张秉君_1099
丁亮,谭笑,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_谭笑_1099
丁亮,赵肖宇,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_赵肖宇_1099
丁亮,万丹青,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_万丹青_1099
丁亮,孟雨田,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_孟雨田_1099
丁亮,曹路瑶,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_曹路瑶_1099
丁亮,李婉瑶,director,actor,1099,熊出没之熊心归来,7.6,0,丁亮_李婉瑶_1099
