name,movie_count,avg_rating,director_count,writer_count,actor_count
褚美华,1,7.8,0,0,1
陈宏华,1,7.8,0,0,1
张静媛,1,7.8,0,0,1
李子枫,1,7.8,0,0,1
丁宇英,1,7.8,0,0,1
张鸣栋,1,7.8,0,0,1
宋养华,1,7.8,0,0,1
郑少秋,1,7.8,0,0,1
季天笙,1,7.8,0,0,1
何家驹,1,7.8,0,0,1
李翰祥,5,7.340000000000001,5,0,0
陈烨,3,7.633333333333333,0,0,3
项堃,2,7.75,0,0,2
乌兰托雅·朵,1,7.7,0,0,1
李晟烨,2,6.9,0,0,2
金春花,1,7.7,0,0,1
彭杨,1,7.7,0,0,1
静芳,1,7.7,0,0,1
石悦安鑫,1,7.7,0,0,1
王霏霏,1,7.7,0,0,1
袁锦麟,1,7.7,1,0,0
米拉·乔沃维奇,1,7.7,0,0,1
刘美彤,1,7.7,0,0,1
大卫·麦金尼斯,1,7.7,0,0,1
代斯,1,7.7,0,0,1
秦明,1,7.7,0,0,1
刘亚当,2,5.95,2,0,0
凌潇肃,2,7.1,0,0,2
马梦唯,1,7.7,0,0,1
王蔚,1,7.7,0,0,1
贺宽,3,6.766666666666666,0,0,3
王文绮,2,6.9,0,0,2
姜凯阳,1,7.7,1,0,0
徐露,1,7.7,0,0,1
于明加,1,7.7,0,0,1
程煜,1,7.7,0,0,1
董博睿,4,5.65,0,0,4
彭凌,2,7.550000000000001,0,0,2
王志刚,2,7.550000000000001,0,0,2
史光辉,1,7.7,0,0,1
陈哲远,1,7.7,0,0,1
孙骁骁,1,7.7,0,0,1
张若星,1,7.7,0,0,1
蒋欣,2,6.95,0,0,2
赵麒,1,7.7,0,0,1
吕夏,1,7.7,0,0,1
李畅,1,7.7,0,0,1
郝星棋,1,7.7,0,0,1
褚栓忠,2,6.25,0,0,2
王建国,2,7.050000000000001,0,0,2
阎青妤,3,7.166666666666667,0,0,3
高军,3,7.133333333333334,0,0,3
比利·奥古斯特,1,7.7,1,0,0
埃米尔·赫斯基,1,7.7,0,0,1
李芳淙,1,7.7,0,0,1
文森特·里奥特,1,7.7,0,0,1
博隆,1,7.7,0,0,1
金珠,3,6.900000000000001,0,0,3
巩天阔,1,7.7,0,0,1
廖希,1,7.7,1,0,0
韩平,1,7.7,1,0,0
张巳阳,1,7.7,1,0,0
王璐,1,7.7,0,0,1
宋撼寰,2,7.4,0,0,2
杨俊生,1,7.7,0,0,1
小林成男,3,6.666666666666667,0,0,3
陈俊杰,1,7.7,0,0,1
刘骏焘,1,7.7,0,0,1
桂晶晶,3,5.966666666666666,0,0,3
胡一泊,1,7.7,1,0,0
陶典,7,7.128571428571428,0,0,7
曹云图,3,6.466666666666668,0,0,3
笑谈,2,7.15,0,0,2
张圣,3,6.800000000000001,0,0,3
郑大圣,6,6.183333333333334,6,0,0
李志兵,1,7.7,0,0,1
梁春柱,1,7.7,0,0,1
王春明,1,7.7,0,0,1
吕爱华,1,7.7,0,0,1
张慧娟,1,7.7,0,0,1
张亚豪,1,7.7,0,0,1
陈晨,4,7.0,0,0,4
张荣吉,1,7.7,1,0,0
柯淑勤,1,7.7,0,0,1
孙坚,8,6.824999999999999,0,0,8
杨能,2,5.9,0,0,2
大汪,1,7.7,0,0,1
彭博,5,6.94,0,0,5
孙小妞,1,7.7,0,0,1
王梓,1,7.7,0,0,1
艾什·布兰农,1,7.7,1,0,0
郭麒麟,1,7.7,0,0,1
张雪凌,2,7.0,0,0,2
朱云峰,1,7.7,0,0,1
郑钧,2,7.35,0,0,2
郑熙岳,1,7.7,0,0,1
小小岳,1,7.7,0,0,1
布兰登·罗斯,1,7.7,0,0,1
维森特·M.沃德,1,7.7,0,0,1
戴向宇,1,7.7,0,0,1
王阳明,2,7.65,0,0,2
史蒂文·达兹,1,7.7,0,0,1
范建浍,1,7.7,1,0,0
刘璐佳,1,7.7,0,0,1
金泰均,1,7.7,1,0,0
禹惠林,1,7.7,0,0,1
赵紫萱,1,7.7,0,0,1
荣益,3,7.066666666666666,0,0,3
林俊贤,1,7.7,0,0,1
洪晓熙,2,7.15,0,0,2
柯俊雄,1,7.7,0,0,1
徐宏辉,2,7.4,2,0,0
许绍洋,3,7.0,0,0,3
吴靖萱,3,7.633333333333333,0,0,3
曹扬,3,6.6000000000000005,0,0,3
安圣浩,1,7.7,0,0,1
韩素媛,1,7.7,0,0,1
虞军豪,2,7.35,1,0,1
魏伊,3,6.333333333333333,0,0,3
张志康,1,7.7,0,0,1
李舒燃,1,7.7,0,0,1
章小军,4,5.800000000000001,0,0,4
钱升玮,1,7.7,1,0,0
黄俊淇,2,6.9,0,0,2
张建波,1,7.7,0,0,1
蔡紫芬,1,7.7,0,0,1
杨泽湖,1,7.7,0,0,1
蒙伟明,1,7.7,0,0,1
郝在冬,1,7.7,0,0,1
何美钿,2,7.7,0,0,2
贾康熙,2,7.1,0,0,2
阴海龙,2,5.95,0,0,2
范福林,1,7.7,0,0,1
刘孜,2,7.6,0,0,2
王思思,5,6.42,0,0,5
叶世荣,1,7.7,0,0,1
汪峰,2,7.5,0,0,2
伏羲,1,7.7,1,0,0
邓紫衣,7,7.271428571428571,0,0,7
方文山,1,7.7,1,0,0
韩雨洁,2,7.1,0,0,2
周觅,4,7.1000000000000005,0,0,4
林志炫,2,7.25,0,0,2
品冠,1,7.7,0,0,1
侯佩岑,2,6.800000000000001,0,0,2
朴寒星,1,7.7,0,0,1
高欣宇,1,7.7,0,0,1
李昕岳,3,7.3,0,0,3
章婷婷,1,7.7,0,0,1
杨帆,1,7.7,0,0,1
孙绍龙,2,6.7,0,0,2
李永波,1,7.7,0,0,1
刘娟,3,7.0,1,0,2
冉旭,1,7.7,0,0,1
张政,3,6.866666666666667,0,0,3
张逗逗,2,7.0,0,0,2
周泓,4,7.125,0,0,4
徐洁儿,8,6.9125,0,0,8
董董,1,7.7,1,0,0
范文芳,4,7.475,0,0,4
钟欣怡,1,7.7,0,0,1
刘添月,2,6.550000000000001,0,0,2
于胜军,4,7.2749999999999995,3,0,1
林颖,3,7.166666666666667,0,0,3
孙闻,1,7.7,0,0,1
胡崇曦,1,7.7,1,0,0
付梦妮,3,6.7,0,0,3
野营,1,7.7,0,0,1
郭美孜,1,7.7,0,0,1
孙斌,1,7.7,0,0,1
张咏荷,1,7.7,0,0,1
董琪,1,7.7,0,0,1
朱莉叶,1,7.7,0,0,1
钱运达,1,7.7,1,0,0
阎善春,1,7.7,1,0,0
谢添天,4,6.199999999999999,0,0,4
罗玉婷,4,7.074999999999999,0,0,4
龚洁,2,7.5,0,0,2
郭家铭,4,7.199999999999999,0,0,4
孟丽,1,7.7,0,0,1
万籁鸣,1,7.7,1,0,0
唐澄,1,7.7,1,0,0
速达,2,7.45,2,0,0
许传海,1,7.7,1,0,0
夏力薪,1,7.7,0,0,1
张会忠,1,7.7,0,0,1
陶为,1,7.7,0,0,1
傅华阳,4,7.4,4,0,0
江澄,3,6.8999999999999995,3,0,0
陆怡璇,1,7.7,0,0,1
章劼,2,7.550000000000001,0,0,2
王同然,1,7.7,0,0,1
鲁思远,1,7.7,0,0,1
姚克勤,1,7.7,0,0,1
飞飞,1,7.7,0,0,1
周楠,2,6.75,2,0,0
丹尼斯·吴,2,7.1,0,0,2
曹苑,4,6.075,0,0,4
贡米,3,6.966666666666666,0,0,3
孙德林,1,7.7,0,0,1
万梓良,4,6.425000000000001,0,0,4
冯媛甄,1,7.7,0,0,1
周伟彤,1,7.7,0,0,1
张丹峰,1,7.7,0,0,1
张海燕,3,6.8,0,0,3
沈东,4,7.35,4,0,0
范雷,3,7.300000000000001,0,0,3
刘奕君,2,7.1,0,0,2
茜利妹,1,7.7,0,0,1
朱熏,1,7.7,0,0,1
马阅,1,7.7,0,0,1
羽翘,1,7.7,0,0,1
诺民,2,6.550000000000001,0,0,2
张江南,3,7.133333333333333,3,0,0
国文学,1,7.7,0,0,1
王雅捷,3,7.133333333333333,0,0,3
孙敏,8,5.8875,0,0,8
克里斯·纳汉,1,7.7,1,0,0
小雪,1,7.7,0,0,1
艾莉森·米勒,1,7.7,0,0,1
玛歇娜·卢莎,1,7.7,0,0,1
约翰·约瑟夫·菲尔德,1,7.7,0,0,1
张菁,3,7.5,3,0,0
张檬,6,6.916666666666667,0,0,6
柄本明,2,7.6,0,0,2
伊藤步,2,6.5,0,0,2
严宽,1,7.7,0,0,1
周振辉,1,7.7,0,0,1
小香玉,2,7.4,0,0,2
哈斯朝鲁,1,7.7,1,0,0
靖奎,1,7.7,0,0,1
何明翰,5,6.4799999999999995,0,0,5
陈逸飞,1,7.7,1,0,0
吴思远,2,7.4,2,0,0
曾黎,2,6.800000000000001,0,0,2
毕远晋,2,5.5,0,0,2
梁昆森,1,7.7,0,0,1
贺元庆,1,7.7,0,0,1
李红玉,1,7.7,0,0,1
江小梅,1,7.7,0,0,1
刘谊,1,7.7,0,0,1
黄梓城,2,7.0,0,0,2
王乙竹,1,7.7,0,0,1
李克纯,1,7.7,0,0,1
宁瀛,6,7.3,6,0,0
平燕妮,1,7.7,0,0,1
章含之,1,7.7,0,0,1
张懿暄,1,7.7,0,0,1
齐中旸,1,7.7,0,0,1
仲村亨,1,7.7,0,0,1
孟京辉,1,7.7,1,0,0
梁松,1,7.7,0,0,1
李芸,1,7.7,0,0,1
陈国星,6,6.533333333333332,6,0,0
李幼斌,10,6.65,0,0,10
张勇手,1,7.7,0,0,1
董建业,1,7.7,0,0,1
瓦西里耶夫·尼古拉,1,7.7,0,0,1
亚力山大·伊萨耶夫,1,7.7,0,0,1
张国民,3,6.800000000000001,0,0,3
王明智,1,7.7,0,0,1
刘桐渤,1,7.7,0,0,1
李胜源,1,7.7,0,0,1
张志毅,1,7.7,0,0,1
李宗奎,1,7.7,0,0,1
陈共青,1,7.7,0,0,1
张建春,1,7.7,0,0,1
王小刚,1,7.7,0,0,1
张佑中,1,7.7,0,0,1
魏阳,1,7.7,0,0,1
王春,1,7.7,0,0,1
曾阳,1,7.7,0,0,1
王玉喜,1,7.7,0,0,1
干丹,1,7.7,0,0,1
史海龙,1,7.7,0,0,1
亚力山大·奥克萨娜,1,7.7,0,0,1
樊明明,1,7.7,0,0,1
曹建南,1,7.7,1,0,0
路学长,3,7.2,3,0,0
朱洪茂,1,7.7,0,0,1
殷宗杰,1,7.7,0,0,1
朱洁,2,7.1,0,0,2
罗军,1,7.7,0,0,1
李小龙,1,7.7,0,0,1
李国立,2,7.300000000000001,2,0,0
王汝刚,1,7.7,0,0,1
王华英,1,7.7,0,0,1
郭锦恩,1,7.7,0,0,1
李委,2,5.9,0,0,2
唐大年,2,7.4,1,0,1
窦唯,1,7.7,0,0,1
凌子风,2,7.0,2,0,0
冯汉元,3,6.966666666666666,0,0,3
戴呐,1,7.7,0,0,1
刘汉璞,1,7.7,0,0,1
白铭,2,7.300000000000001,0,0,2
刘魁,1,7.7,0,0,1
金风,1,7.7,0,0,1
袁思达,1,7.7,0,0,1
彭铭燕,1,7.7,0,0,1
潘玫,1,7.7,0,0,1
罗元明,1,7.7,0,0,1
陈宗达,1,7.7,0,0,1
王玉梅,3,6.933333333333333,0,0,3
盖克,1,7.7,0,0,1
胡宗琪,2,7.0,0,0,2
王靖雯,1,7.6,0,0,1
刘楚恬,1,7.6,0,0,1
余佳哝,2,6.75,0,0,2
鲁牛,1,7.6,0,0,1
刘永,2,7.1,0,0,2
周浩晖,3,6.466666666666666,2,0,1
黄垲翔,3,6.6000000000000005,0,0,3
蓝鸿春,1,7.6,1,0,0
郑润奇,1,7.6,0,0,1
郑鹏生,1,7.6,0,0,1
张咏娴,1,7.6,0,0,1
李树浩,1,7.6,0,0,1
林俊鑫,1,7.6,0,0,1
陈锦标,1,7.6,0,0,1
周素琴,1,7.6,0,0,1
郑辉松,1,7.6,0,0,1
张翼就,1,7.6,0,0,1
陈昱曦,1,7.6,0,0,1
苏细珍,1,7.6,0,0,1
刘熙阳,1,7.6,0,0,1
李非,3,6.8999999999999995,1,0,2
赵炳锐,2,6.9,0,0,2
韦娜,3,7.0,0,0,3
李璐兵,6,5.983333333333333,0,0,6
魏小欢,2,7.3,0,0,2
许政国,1,7.6,0,0,1
李睿珺,3,7.599999999999999,3,0,0
周云蓬,1,7.6,0,0,1
杰瑞米·埃尔卡伊姆,1,7.6,0,0,1
菅纫姿,2,6.949999999999999,0,0,2
阿丽斯·德·朗克桑,1,7.6,0,0,1
海伦·文森特,1,7.6,0,0,1
雷诺·科恩,1,7.6,0,0,1
胡瑞杰,1,7.6,0,0,1
安迪·吉雷,1,7.6,0,0,1
罗阜艺,2,7.15,0,0,2
朱宏奇,1,7.6,0,0,1
李宇峰,1,7.6,0,0,1
杨砚铎,1,7.6,0,0,1
张家杰,1,7.6,1,0,0
邓月平,2,6.65,0,0,2
邓兆尊,1,7.6,0,0,1
张天辉,1,7.6,1,0,0
陈大利,1,7.6,1,0,0
凌文龙,1,7.6,0,0,1
刘美君,1,7.6,0,0,1
林建明,1,7.6,0,0,1
苗月,5,6.119999999999999,5,0,0
白威,3,6.566666666666666,0,0,3
吴汉邦,1,7.6,1,0,0
吴兆麟,1,7.6,1,0,0
林敏骢,2,7.4,0,0,2
连诗雅,2,7.449999999999999,0,0,2
周祉君,2,7.35,0,0,2
杜小乔,1,7.6,0,0,1
宋本中,1,7.6,0,0,1
徐浩昌,1,7.6,0,0,1
卢觅雪,1,7.6,0,0,1
赵善恒,1,7.6,0,0,1
张学润,1,7.6,0,0,1
罗昱焜,3,6.566666666666666,0,0,3
斯蒂芬·马布里,1,7.6,0,0,1
巴朗·戴维斯,1,7.6,0,0,1
洛雷塔·迪瓦恩,1,7.6,0,0,1
弗兰基·费森,1,7.6,0,0,1
阿伦·艾弗森,1,7.6,0,0,1
高云翔,2,7.0,0,0,2
邹燚,1,7.6,1,0,0
胡健,1,7.6,0,0,1
原泽宇,1,7.6,0,0,1
米粒,1,7.6,0,0,1
严燕生,1,7.6,0,0,1
仁杰,1,7.6,0,0,1
任亚明,2,7.1,0,0,2
桑木天,1,7.6,1,0,0
刘博文,1,7.6,1,0,0
杨小兰,1,7.6,0,0,1
尹菲,2,6.9,0,0,2
叶禹含,1,7.6,0,0,1
陈洁怡,1,7.6,0,0,1
谭志玲,1,7.6,0,0,1
秦勇,2,6.8,0,0,2
钱江汉,2,7.55,2,0,0
黄志伟,1,7.6,1,0,0
黄尚禾,2,7.199999999999999,0,0,2
苍井空,1,7.6,0,0,1
乔翰·厄布,1,7.6,0,0,1
刘智扬,2,7.199999999999999,0,0,2
林楠,2,7.199999999999999,2,0,0
张铭恩,2,7.25,0,0,2
胡耘豪,2,7.15,0,0,2
王美人,2,7.199999999999999,0,0,2
高泰宇,3,7.166666666666667,0,0,3
杨童舒,2,7.05,0,0,2
刘潮,2,7.0,0,0,2
邓郁立,4,7.425,0,0,4
程雍,1,7.6,0,0,1
蒋恺,2,6.949999999999999,0,0,2
袁媛,2,6.699999999999999,0,0,2
郭嘉曦,1,7.6,0,0,1
李金明,1,7.6,0,0,1
孙宝光,1,7.6,0,0,1
石燕京,1,7.6,0,0,1
李政宇,1,7.6,0,0,1
黄嘉竣,1,7.6,0,0,1
姣云潼,1,7.6,0,0,1
赖俊羽,1,7.6,1,0,0
黄灿灿,3,7.366666666666666,0,0,3
严禹豪,1,7.6,0,0,1
郎祖筠,1,7.6,0,0,1
王冠逸,2,6.6,0,0,2
戚家基,1,7.6,1,0,0
方皓玟,1,7.6,0,0,1
麦咏麟,3,7.1000000000000005,3,0,0
千田爱纱,1,7.6,0,0,1
韩志硕,1,7.6,0,0,1
赵肖宇,1,7.6,0,0,1
曹路瑶,1,7.6,0,0,1
李婉瑶,1,7.6,0,0,1
张汝柯,1,7.6,0,0,1
王梦拓,1,7.6,0,0,1
周子瑜,1,7.6,0,0,1
张秉坚,1,7.6,1,0,0
战鹤文,1,7.6,0,0,1
刘韦伯,2,7.6,0,0,2
陈端,1,7.6,0,0,1
郭辉,1,7.6,0,0,1
吴娜,1,7.6,1,0,0
罗云熙,2,7.55,0,0,2
芦芳生,1,7.6,0,0,1
史学刚,2,7.6,1,0,1
青松,1,7.6,1,0,0
施屹,2,6.949999999999999,2,0,0
吴天昊,3,7.066666666666666,0,0,3
林子杰,1,7.6,0,0,1
刘莹,1,7.6,0,0,1
詹佳,4,6.675000000000001,0,0,4
施佳加,1,7.6,0,0,1
戴佳峄,1,7.6,0,0,1
戴超航,1,7.6,0,0,1
刘圣博,2,7.0,0,0,2
张彦东,1,7.6,0,0,1
张拯,1,7.6,0,0,1
关睿,1,7.6,0,0,1
王童,1,7.6,1,0,0
胡宇威,1,7.6,0,0,1
林玟谊,1,7.6,0,0,1
李保樟,1,7.6,1,0,0
黄岳泰,2,7.4,1,0,1
蔡国隆,1,7.6,0,0,1
于淑范,1,7.6,0,0,1
孙年军,1,7.6,0,0,1
杨美琴,1,7.6,0,0,1
费利普·弥勒,1,7.6,1,0,0
杨心仪,1,7.6,0,0,1
梁婷,2,7.4,2,0,0
赵多娜,2,7.199999999999999,0,0,2
赵美彤,1,7.6,0,0,1
王千一,1,7.6,0,0,1
田原,1,7.6,1,0,0
王大庆,1,7.6,1,0,0
刘勇宏,1,7.6,1,0,0
杜波,1,7.6,1,0,0
姜颖,1,7.6,1,0,0
杨智麟,1,7.6,1,0,0
刘荣艳,1,7.6,1,0,0
冯馨瑶,2,7.0,0,0,2
程中豪,3,6.666666666666667,3,0,0
汪东城,8,7.0875,0,0,8
钟凯,3,6.433333333333333,0,0,3
徐晓龙,1,7.6,0,0,1
任浩明,1,7.6,0,0,1
征长张,2,7.4,2,0,0
贺刚,4,6.35,0,0,4
赵露,2,7.449999999999999,0,0,2
吴宸臣,1,7.6,0,0,1
韩晶,1,7.6,1,0,0
陈一娜,1,7.6,0,0,1
敬子辰,1,7.6,0,0,1
关尔,6,6.6499999999999995,6,0,0
孔宋今,2,7.35,0,0,2
陈美行,7,6.6,0,0,7
李飒,1,7.6,0,0,1
向飞,2,7.6,1,0,1
边辉,1,7.6,0,0,1
王韵壹,1,7.6,0,0,1
向能,1,7.6,0,0,1
李彦廷,2,5.699999999999999,2,0,0
侯岩松,3,7.2,0,0,3
宋梓侨,2,7.449999999999999,0,0,2
刘玉玺,1,7.6,0,0,1
乔涵,1,7.6,0,0,1
赵芙丽,2,6.25,0,0,2
钱晓鸿,1,7.6,1,0,0
小叮咚,1,7.6,0,0,1
胡天阳,1,7.6,0,0,1
涩谷天马,1,7.6,0,0,1
韩英群,1,7.6,0,0,1
张政勇,2,7.05,0,0,2
祝新运,6,6.233333333333333,1,0,5
孔令晨,2,7.449999999999999,2,0,0
郭晓然,3,7.599999999999999,0,0,3
王璐瑶,4,6.925000000000001,0,0,4
郭鑫,4,6.45,0,0,4
邵思涵,1,7.6,0,0,1
芷玄,1,7.6,0,0,1
马新春,1,7.6,0,0,1
汤龙,1,7.6,0,0,1
王思怡,1,7.6,0,0,1
张训玮,1,7.6,1,0,0
张菲,1,7.6,0,0,1
杰西卡·C,1,7.6,0,0,1
柴碧云,1,7.6,0,0,1
付曼,6,6.900000000000001,0,0,6
朱少宇,1,7.6,1,0,0
马里奥·毛瑞尔,1,7.6,0,0,1
武艺,5,6.9,0,0,5
郝好,2,7.449999999999999,0,0,2
孙浩,3,6.033333333333334,0,0,3
胡大为,1,7.6,1,0,0
朱琳,3,7.0,0,0,3
郭明翔,1,7.6,0,0,1
陈司翰,3,7.3,0,0,3
韩彩英,2,7.449999999999999,0,0,2
许志安,1,7.6,0,0,1
何可人,1,7.6,0,0,1
葛红霖,1,7.6,0,0,1
潘恒生,1,7.6,1,0,0
肖雨雨,2,7.55,0,0,2
孙立军,2,7.199999999999999,2,0,0
黄宏,10,7.029999999999999,2,0,8
吕建民,1,7.6,1,0,0
唐宸禹,2,7.15,0,0,2
张加贝,3,6.8,3,0,0
杨渝渝,1,7.6,0,0,1
刘雨鑫,1,7.6,0,0,1
杨舒婷,2,7.25,0,0,2
袁建滔,1,7.6,1,0,0
苏子龙,1,7.6,0,0,1
吕萍,1,7.6,0,0,1
于军,1,7.6,0,0,1
葛思然,2,7.35,0,0,2
唐以诺,4,6.3999999999999995,0,0,4
胡明钢,3,7.133333333333333,3,0,0
王力可,4,6.725,0,0,4
施展,2,6.699999999999999,0,0,2
村里,1,7.6,0,0,1
乔梁,5,6.4,5,0,0
王雨,2,5.25,0,0,2
吴庆哲,1,7.6,0,0,1
郑伟文,1,7.6,1,0,0
萧正楠,1,7.6,0,0,1
陈逸宁,1,7.6,0,0,1
梅小惠,1,7.6,0,0,1
谢雪心,1,7.6,0,0,1
杨羚,1,7.6,0,0,1
李思捷,1,7.6,0,0,1
王嘉明,1,7.6,0,0,1
严羚,1,7.6,0,0,1
赵梓荐,1,7.6,0,0,1
于凌达,1,7.6,0,0,1
武锦华,1,7.6,0,0,1
胡安,2,7.55,2,0,0
剧雪,4,6.625,0,0,4
徐耿,6,5.933333333333333,6,0,0
沈丹萍,2,6.05,0,0,2
贺小书,1,7.6,0,0,1
李湘,2,6.55,0,0,2
谢雨欣,2,7.25,0,0,2
陈怡南,1,7.6,0,0,1
周友朝,2,7.1,2,0,0
赵强,2,6.949999999999999,1,0,1
颜丹晨,6,6.533333333333332,0,0,6
黄蜀芹,2,5.85,2,0,0
达式常,3,6.533333333333332,0,0,3
刘小东,2,6.9,0,0,2
喻红,1,7.6,0,0,1
黄秋燕,1,7.6,0,0,1
甘宇喆,1,7.5,0,0,1
明子煜,1,7.5,0,0,1
金阳,1,7.5,0,0,1
周恒乐,1,7.5,0,0,1
丁志勇,1,7.5,0,0,1
陈皓,1,7.5,0,0,1
霍猛,2,7.1,2,0,0
杨太义,1,7.5,0,0,1
李云虎,1,7.5,0,0,1
万众,1,7.5,0,0,1
聂栋才,1,7.5,0,0,1
吴楠,2,6.8,1,0,1
崔新琴,1,7.5,0,0,1
沙俊伯,1,7.5,0,0,1
阿卡季·萨赫拉什维利,1,7.5,1,0,0
夏昊,1,7.5,1,0,0
董畅,1,7.5,0,0,1
伊丽莎维塔·科诺诺娃,1,7.5,0,0,1
维塔利·哈耶夫,1,7.5,0,0,1
格兰特·吐火添,1,7.5,0,0,1
谢尔盖·奇尔科夫,1,7.5,0,0,1
娜塔莉亚·苏尔科娃,2,7.15,0,0,2
瓦季姆·斯米尔诺夫,1,7.5,0,0,1
德米特里·斯米尔诺夫,1,7.5,0,0,1
维拉·古里耶娃,1,7.5,0,0,1
宁海强,6,7.199999999999999,6,0,0
徐洪浩,3,7.266666666666667,0,0,3
一龙,1,7.5,0,0,1
彭士腾,1,7.5,0,0,1
沈浩,3,6.466666666666666,0,0,3
王韬,1,7.5,0,0,1
曹凯,2,7.4,0,0,2
伊莉莎,1,7.5,0,0,1
达丽雅,1,7.5,0,0,1
一二先生,1,7.5,0,0,1
龙天,1,7.5,0,0,1
穆雷克,2,7.15,0,0,2
费曼,1,7.5,0,0,1
禹岚馨,1,7.5,1,0,0
柯焱曦,1,7.5,0,0,1
熊婧文,1,7.5,0,0,1
秦海,1,7.5,0,0,1
王巍,3,6.766666666666667,2,0,1
大张伟,3,6.066666666666666,0,0,3
邹江,1,7.5,1,0,0
尹俊欢,2,6.6,2,0,0
葛奕德,1,7.5,0,0,1
赵晨翔,1,7.5,0,0,1
陶冰蓝,4,5.925000000000001,0,0,4
周冉,3,6.066666666666666,0,0,3
黎哲彬,1,7.5,0,0,1
祁晟原,1,7.5,0,0,1
段智文,1,7.5,0,0,1
周柯伊,2,6.05,0,0,2
赵士添,2,6.05,0,0,2
黄美娜,1,7.5,1,0,0
宗晓军,2,6.9,0,0,2
陈卓,2,7.4,2,0,0
王少雍,1,7.5,0,0,1
冷中易,1,7.5,0,0,1
闰土,1,7.5,0,0,1
腿腿,1,7.5,0,0,1
孙承志,1,7.5,1,0,0
孟瑞,1,7.5,0,0,1
王博文,3,5.933333333333334,0,0,3
邢健,1,7.5,1,0,0
王诗雯淇,1,7.5,0,0,1
黄嵩博,1,7.5,0,0,1
徐文宇,1,7.5,0,0,1
朴政希,1,7.5,0,0,1
王昕,4,7.35,4,0,0
张凯,6,6.6499999999999995,0,0,6
夏春秋,1,7.5,0,0,1
余慕莲,1,7.5,0,0,1
鲁芬,1,7.5,0,0,1
徐志雄,1,7.5,0,0,1
郭伟国,1,7.5,0,0,1
郑文辉,1,7.5,0,0,1
刘敬雯,2,7.4,0,0,2
阮兆祥,1,7.5,0,0,1
赵文琪,3,7.333333333333333,0,0,3
钟思华,1,7.5,0,0,1
田东霖,1,7.5,0,0,1
黄泊钧,1,7.5,0,0,1
崔宝月,3,6.8999999999999995,0,0,3
左立,3,6.433333333333334,0,0,3
李萌萌,3,6.666666666666667,0,0,3
郑媛元,3,5.533333333333334,0,0,3
丹尼斯·凯恩,1,7.5,0,0,1
苏查拉·玛娜英,2,7.1,0,0,2
李志荟,1,7.5,0,0,1
朱晓辉,1,7.5,0,0,1
权聆,1,7.5,1,0,0
陈一诺,1,7.5,0,0,1
佳妮娜·阿拉纳·特拉诺瓦,1,7.5,0,0,1
张晓龙,1,7.5,0,0,1
金志文,4,6.175000000000001,0,0,4
邬倩倩,1,7.5,0,0,1
张自立,1,7.5,1,0,0
邰正宵,1,7.5,0,0,1
周蕙,1,7.5,0,0,1
黄子佼,1,7.5,0,0,1
陈宣裕,1,7.5,0,0,1
张新亚,1,7.5,1,0,0
陈晓雷,2,6.85,1,0,1
王洪祥,3,6.533333333333334,0,0,3
翁家明,3,7.033333333333334,0,0,3
平安,1,7.5,0,0,1
关慧卿,1,7.5,0,0,1
范俊涵,1,7.5,0,0,1
李鹏飞,1,7.5,0,0,1
李小舟,1,7.5,0,0,1
马文强,1,7.5,0,0,1
健子,1,7.5,0,0,1
范军,2,7.15,0,0,2
郭晨东,1,7.5,0,0,1
徐志强,1,7.5,1,0,0
杨珑,3,6.566666666666667,0,0,3
唐爱国,1,7.5,0,0,1
李国弘,1,7.5,0,0,1
辛凯,1,7.5,0,0,1
阿速,1,7.5,0,0,1
小么哥,1,7.5,0,0,1
魏婷婷,1,7.5,0,0,1
田昊,1,7.5,0,0,1
杨恒,2,6.8,1,0,1
刘鼎业,2,6.65,2,0,0
刘真,1,7.5,0,0,1
汤敏,1,7.5,0,0,1
赵嘉敏,1,7.5,0,0,1
戴萌,1,7.5,0,0,1
孔肖吟,1,7.5,0,0,1
陈观慧,1,7.5,0,0,1
张语格,1,7.5,0,0,1
莫寒,1,7.5,0,0,1
吴哲晗,1,7.5,0,0,1
许佳琪,1,7.5,0,0,1
顾香君,1,7.5,0,0,1
蒋羽熙,3,7.166666666666667,0,0,3
徐晨辰,1,7.5,0,0,1
陈思,2,7.25,0,0,2
李宇琪,1,7.5,0,0,1
李承炫,3,7.066666666666666,0,0,3
翁艳,1,7.5,0,0,1
刘令飞,1,7.5,0,0,1
雷诺儿,4,6.025,0,0,4
筱原哲雄,1,7.5,1,0,0
福地佑介,1,7.5,0,0,1
郭念秋,1,7.5,0,0,1
姚亦辰,1,7.5,0,0,1
山本圭,1,7.5,0,0,1
王秋紫,1,7.5,0,0,1
南贤俊,1,7.5,0,0,1
姜宝成,2,7.45,0,0,2
李作楠,4,6.8,4,0,0
董玉峰,3,6.066666666666667,0,0,3
赵雨菁,1,7.5,0,0,1
白羽,1,7.5,0,0,1
刘鑫,3,6.833333333333333,0,0,3
温海波,3,7.366666666666667,0,0,3
陈力,5,6.279999999999999,5,0,0
孙维民,4,6.200000000000001,0,0,4
储智博,2,6.85,0,0,2
郝岩,1,7.5,0,0,1
柏青,3,6.7,0,0,3
王松,2,7.45,2,0,0
贾伟,2,7.45,0,0,2
徐鹏凯,1,7.5,0,0,1
杨瑾,4,5.7250000000000005,4,0,0
李书晨,1,7.5,0,0,1
王琛,1,7.5,0,0,1
