person1,person2,cooperation_count,avg_rating,movies,movies_count
马小刚,吴雨珏,2,7.800000000000001,"[{'movie_id': 825, 'movie_name': '罪途1之死亡列车', 'rating': 7.9, 'year': 0}, {'movie_id': 988, 'movie_name': '罪途2之救赎代价', 'rating': 7.7, 'year': 0}]",2
刘芊含,王云飞,2,6.75,"[{'movie_id': 1746, 'movie_name': '神秘世界历险记', 'rating': 6.8, 'year': 0}, {'movie_id': 1806, 'movie_name': '神秘世界历险记3', 'rating': 6.7, 'year': 0}]",2
刘俐儿,陆诗雨,2,6.4,"[{'movie_id': 1796, 'movie_name': '碟仙之毕业照', 'rating': 6.7, 'year': 0}, {'movie_id': 2234, 'movie_name': '恐怖毕业照2', 'rating': 6.1, 'year': 0}]",2
王海祥,宋胤熹,2,6.949999999999999,"[{'movie_id': 1343, 'movie_name': '我是谁2015', 'rating': 7.3, 'year': 0}, {'movie_id': 1901, 'movie_name': '禁忌游戏之迷藏', 'rating': 6.6, 'year': 0}]",2
刘晓光,姚晨,2,8.149999999999999,"[{'movie_id': 648, 'movie_name': '大电影', 'rating': 8.2, 'year': 0}, {'movie_id': 711, 'movie_name': '大电影2.0：两个傻瓜的荒唐事', 'rating': 8.1, 'year': 0}]",2
刘晓光,黄渤,2,8.149999999999999,"[{'movie_id': 648, 'movie_name': '大电影', 'rating': 8.2, 'year': 0}, {'movie_id': 711, 'movie_name': '大电影2.0：两个傻瓜的荒唐事', 'rating': 8.1, 'year': 0}]",2
唐季礼,张艺兴,2,6.5,"[{'movie_id': 301, 'movie_name': '功夫瑜伽', 'rating': 8.7, 'year': 0}, {'movie_id': 107, 'movie_name': '传说', 'rating': 4.3, 'year': 0}]",2
唐季礼,李治廷,2,6.5,"[{'movie_id': 301, 'movie_name': '功夫瑜伽', 'rating': 8.7, 'year': 0}, {'movie_id': 107, 'movie_name': '传说', 'rating': 4.3, 'year': 0}]",2
唐季礼,金喜善,2,6.550000000000001,"[{'movie_id': 288, 'movie_name': '神话', 'rating': 8.8, 'year': 0}, {'movie_id': 107, 'movie_name': '传说', 'rating': 4.3, 'year': 0}]",2
李心洁,彭顺,2,7.8,"[{'movie_id': 623, 'movie_name': '逃出生天', 'rating': 8.2, 'year': 0}, {'movie_id': 1288, 'movie_name': '梦游', 'rating': 7.4, 'year': 0}]",2
余袁稳,杜琪峰,2,8.45,"[{'movie_id': 2819, 'movie_name': '黑社会', 'rating': 8.5, 'year': 0}, {'movie_id': 2820, 'movie_name': '黑社会2：以和为贵', 'rating': 8.4, 'year': 0}]",2
杨凤良,张艺谋,2,6.8,"[{'movie_id': 664, 'movie_name': '菊豆', 'rating': 8.2, 'year': 0}, {'movie_id': 1308, 'movie_name': '代号美洲豹', 'rating': 5.4, 'year': 0}]",2
杨凤良,巩俐,2,6.8,"[{'movie_id': 664, 'movie_name': '菊豆', 'rating': 8.2, 'year': 0}, {'movie_id': 1308, 'movie_name': '代号美洲豹', 'rating': 5.4, 'year': 0}]",2
李委,张元,2,5.9,"[{'movie_id': 1065, 'movie_name': '北京杂种', 'rating': 7.7, 'year': 0}, {'movie_id': 2730, 'movie_name': '儿子', 'rating': 4.1, 'year': 0}]",2
赵毅,杨虎,2,6.4,"[{'movie_id': 2029, 'movie_name': '信仰者', 'rating': 6.4, 'year': 0}, {'movie_id': 2073, 'movie_name': '刘老庄八十二壮士', 'rating': 6.4, 'year': 0}]",2
李治廷,陆剑青,2,8.95,"[{'movie_id': 213, 'movie_name': '寒战', 'rating': 9.0, 'year': 0}, {'movie_id': 230, 'movie_name': '寒战2', 'rating': 8.9, 'year': 0}]",2
李治廷,叶伟民,2,7.550000000000001,"[{'movie_id': 1032, 'movie_name': '李小龙我的兄弟', 'rating': 7.7, 'year': 0}, {'movie_id': 1253, 'movie_name': '怪谈', 'rating': 7.4, 'year': 0}]",2
王双宝,宁浩,2,9.1,"[{'movie_id': 167, 'movie_name': '无人区', 'rating': 9.2, 'year': 0}, {'movie_id': 220, 'movie_name': '疯狂的赛车', 'rating': 9.0, 'year': 0}]",2
李姝洁,卢恒宇,2,8.45,"[{'movie_id': 421, 'movie_name': '十万个冷笑话', 'rating': 8.5, 'year': 0}, {'movie_id': 461, 'movie_name': '十万个冷笑话2', 'rating': 8.4, 'year': 0}]",2
李姝洁,宝木中阳,2,8.45,"[{'movie_id': 421, 'movie_name': '十万个冷笑话', 'rating': 8.5, 'year': 0}, {'movie_id': 461, 'movie_name': '十万个冷笑话2', 'rating': 8.4, 'year': 0}]",2
李姝洁,山新,2,8.45,"[{'movie_id': 421, 'movie_name': '十万个冷笑话', 'rating': 8.5, 'year': 0}, {'movie_id': 461, 'movie_name': '十万个冷笑话2', 'rating': 8.4, 'year': 0}]",2
李姝洁,图特哈蒙,2,8.45,"[{'movie_id': 421, 'movie_name': '十万个冷笑话', 'rating': 8.5, 'year': 0}, {'movie_id': 461, 'movie_name': '十万个冷笑话2', 'rating': 8.4, 'year': 0}]",2
贾伟,王松,2,7.45,"[{'movie_id': 1187, 'movie_name': '石器时代之百万大侦探', 'rating': 7.5, 'year': 0}, {'movie_id': 1267, 'movie_name': '怖偶', 'rating': 7.4, 'year': 0}]",2
阿杰,王川,2,8.25,"[{'movie_id': 556, 'movie_name': '魁拔之十万火急', 'rating': 8.3, 'year': 0}, {'movie_id': 619, 'movie_name': '魁拔Ⅲ战神崛起', 'rating': 8.2, 'year': 0}]",2
宁海强,徐洪浩,2,7.4,"[{'movie_id': 1153, 'movie_name': '中国蓝盔', 'rating': 7.5, 'year': 0}, {'movie_id': 1326, 'movie_name': '勇士', 'rating': 7.3, 'year': 0}]",2
宁海强,曹凯,2,7.4,"[{'movie_id': 1153, 'movie_name': '中国蓝盔', 'rating': 7.5, 'year': 0}, {'movie_id': 1354, 'movie_name': '目标战', 'rating': 7.3, 'year': 0}]",2
宁海强,林妙可,2,7.199999999999999,"[{'movie_id': 1326, 'movie_name': '勇士', 'rating': 7.3, 'year': 0}, {'movie_id': 1504, 'movie_name': '天河', 'rating': 7.1, 'year': 0}]",2
宁海强,江平,2,7.199999999999999,"[{'movie_id': 1326, 'movie_name': '勇士', 'rating': 7.3, 'year': 0}, {'movie_id': 1504, 'movie_name': '天河', 'rating': 7.1, 'year': 0}]",2
宁海强,王斑,2,7.25,"[{'movie_id': 1326, 'movie_name': '勇士', 'rating': 7.3, 'year': 0}, {'movie_id': 1452, 'movie_name': '歼十出击', 'rating': 7.2, 'year': 0}]",2
宁海强,冯国庆,2,7.05,"[{'movie_id': 1326, 'movie_name': '勇士', 'rating': 7.3, 'year': 0}, {'movie_id': 1744, 'movie_name': '雷锋在1959', 'rating': 6.8, 'year': 0}]",2
宁海强,侯世甲,2,7.199999999999999,"[{'movie_id': 1354, 'movie_name': '目标战', 'rating': 7.3, 'year': 0}, {'movie_id': 1504, 'movie_name': '天河', 'rating': 7.1, 'year': 0}]",2
宁海强,肖婷佳,2,7.05,"[{'movie_id': 1354, 'movie_name': '目标战', 'rating': 7.3, 'year': 0}, {'movie_id': 1744, 'movie_name': '雷锋在1959', 'rating': 6.8, 'year': 0}]",2
安战军,娜仁花,2,5.949999999999999,"[{'movie_id': 2124, 'movie_name': '北京时间', 'rating': 6.3, 'year': 0}, {'movie_id': 2465, 'movie_name': '万家灯火', 'rating': 5.6, 'year': 0}]",2
安战军,刘敏涛,2,4.65,"[{'movie_id': 2522, 'movie_name': '黑蝴蝶', 'rating': 5.3, 'year': 0}, {'movie_id': 2737, 'movie_name': '黑暗中的救赎', 'rating': 4.0, 'year': 0}]",2
臧金生,吴宇森,2,8.7,"[{'movie_id': 282, 'movie_name': '赤壁(上)', 'rating': 8.8, 'year': 0}, {'movie_id': 388, 'movie_name': '赤壁(下)', 'rating': 8.6, 'year': 0}]",2
刘校妤,王川,2,8.2,"[{'movie_id': 619, 'movie_name': '魁拔Ⅲ战神崛起', 'rating': 8.2, 'year': 0}, {'movie_id': 625, 'movie_name': '魁拔之大战元泱界', 'rating': 8.2, 'year': 0}]",2
五百,潘粤明,2,8.3,"[{'movie_id': 297, 'movie_name': '“大”人物', 'rating': 8.7, 'year': 0}, {'movie_id': 862, 'movie_name': '脱轨时代', 'rating': 7.9, 'year': 0}]",2
安志杰,陈木胜,2,8.65,"[{'movie_id': 247, 'movie_name': '新警察故事', 'rating': 8.9, 'year': 0}, {'movie_id': 500, 'movie_name': '男儿本色', 'rating': 8.4, 'year': 0}]",2
安志杰,李仁港,2,8.45,"[{'movie_id': 436, 'movie_name': '鸿门宴传奇', 'rating': 8.5, 'year': 0}, {'movie_id': 498, 'movie_name': '三国之见龙卸甲', 'rating': 8.4, 'year': 0}]",2
安志杰,杜琪峰,2,8.45,"[{'movie_id': 2816, 'movie_name': '神探', 'rating': 8.5, 'year': 0}, {'movie_id': 2820, 'movie_name': '黑社会2：以和为贵', 'rating': 8.4, 'year': 0}]",2
曹华,龙飞,2,5.7,"[{'movie_id': 2421, 'movie_name': '毛驴县令之棒子老虎鸡', 'rating': 5.7, 'year': 0}, {'movie_id': 2422, 'movie_name': '毛驴县令之歪打正着', 'rating': 5.7, 'year': 0}]",2
王太利,肖央,2,8.25,"[{'movie_id': 364, 'movie_name': '老男孩猛龙过江', 'rating': 8.6, 'year': 0}, {'movie_id': 880, 'movie_name': '赢家', 'rating': 7.9, 'year': 0}]",2
闫妮,张艺谋,2,6.449999999999999,"[{'movie_id': 209, 'movie_name': '归来', 'rating': 8.1, 'year': 0}, {'movie_id': 441, 'movie_name': '三枪拍案惊奇', 'rating': 4.8, 'year': 0}]",2
吴亦凡,郭敬明,2,3.8,"[{'movie_id': 352, 'movie_name': '爵迹', 'rating': 3.8, 'year': 0}, {'movie_id': 2812, 'movie_name': '爵迹2:冷血狂宴', 'rating': 3.8, 'year': 0}]",2
郭京飞,安兵基,2,7.800000000000001,"[{'movie_id': 870, 'movie_name': '笔仙', 'rating': 7.9, 'year': 0}, {'movie_id': 1015, 'movie_name': '笔仙Ⅱ', 'rating': 7.7, 'year': 0}]",2
孟祥龙,王章俊,2,7.6,"[{'movie_id': 858, 'movie_name': '赛尔号大电影4：圣魔之战', 'rating': 7.9, 'year': 0}, {'movie_id': 1355, 'movie_name': '赛尔号大电影3之战神联盟', 'rating': 7.3, 'year': 0}]",2
孟祥龙,殷玉麒,2,7.6,"[{'movie_id': 858, 'movie_name': '赛尔号大电影4：圣魔之战', 'rating': 7.9, 'year': 0}, {'movie_id': 1355, 'movie_name': '赛尔号大电影3之战神联盟', 'rating': 7.3, 'year': 0}]",2
肖央,陈思诚,2,6.3,"[{'movie_id': 140, 'movie_name': '唐人街探案2', 'rating': 6.6, 'year': 0}, {'movie_id': 30, 'movie_name': '解密', 'rating': 6.0, 'year': 0}]",2
姜国民,郑中基,2,7.85,"[{'movie_id': 867, 'movie_name': '笑功震武林', 'rating': 7.9, 'year': 0}, {'movie_id': 956, 'movie_name': '无价之宝', 'rating': 7.8, 'year': 0}]",2
姜国民,曾志伟,2,7.75,"[{'movie_id': 867, 'movie_name': '笑功震武林', 'rating': 7.9, 'year': 0}, {'movie_id': 1138, 'movie_name': '神枪手与智多星', 'rating': 7.6, 'year': 0}]",2
王琪,郑成峰,2,5.949999999999999,"[{'movie_id': 2126, 'movie_name': '魔镜奇缘', 'rating': 6.3, 'year': 0}, {'movie_id': 2453, 'movie_name': '阿里巴巴大盗奇兵', 'rating': 5.6, 'year': 0}]",2
秦小珍,陈庆嘉,2,8.25,"[{'movie_id': 487, 'movie_name': '最强囍事', 'rating': 8.4, 'year': 0}, {'movie_id': 696, 'movie_name': '八星抱喜', 'rating': 8.1, 'year': 0}]",2
秦小珍,古天乐,2,8.25,"[{'movie_id': 487, 'movie_name': '最强囍事', 'rating': 8.4, 'year': 0}, {'movie_id': 696, 'movie_name': '八星抱喜', 'rating': 8.1, 'year': 0}]",2
秦小珍,甄子丹,2,8.25,"[{'movie_id': 487, 'movie_name': '最强囍事', 'rating': 8.4, 'year': 0}, {'movie_id': 696, 'movie_name': '八星抱喜', 'rating': 8.1, 'year': 0}]",2
秦小珍,黄百鸣,2,8.25,"[{'movie_id': 487, 'movie_name': '最强囍事', 'rating': 8.4, 'year': 0}, {'movie_id': 696, 'movie_name': '八星抱喜', 'rating': 8.1, 'year': 0}]",2
秦小珍,熊黛林,2,8.25,"[{'movie_id': 487, 'movie_name': '最强囍事', 'rating': 8.4, 'year': 0}, {'movie_id': 696, 'movie_name': '八星抱喜', 'rating': 8.1, 'year': 0}]",2
秦小珍,杜汶泽,2,8.25,"[{'movie_id': 487, 'movie_name': '最强囍事', 'rating': 8.4, 'year': 0}, {'movie_id': 696, 'movie_name': '八星抱喜', 'rating': 8.1, 'year': 0}]",2
秦小珍,陈嘉上,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,邓超,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,刘亦菲,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,邹兆龙,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,黄秋生,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,柳岩,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,吴秀波,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,邓萃雯,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,李子雄,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,于承惠,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,包贝尔,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
秦小珍,向恬冉,2,8.3,"[{'movie_id': 538, 'movie_name': '四大名捕大结局', 'rating': 8.3, 'year': 0}, {'movie_id': 541, 'movie_name': '四大名捕2', 'rating': 8.3, 'year': 0}]",2
谢飞,娜仁花,2,7.15,"[{'movie_id': 1467, 'movie_name': '黑骏马', 'rating': 7.2, 'year': 0}, {'movie_id': 1554, 'movie_name': '湘女萧萧', 'rating': 7.1, 'year': 0}]",2
毕赣,黄觉,2,7.65,"[{'movie_id': 251, 'movie_name': '地球最后的夜晚', 'rating': 8.8, 'year': 0}, {'movie_id': 41, 'movie_name': '狂野时代', 'rating': 6.5, 'year': 0}]",2
毕赣,曾美慧孜,2,7.65,"[{'movie_id': 251, 'movie_name': '地球最后的夜晚', 'rating': 8.8, 'year': 0}, {'movie_id': 41, 'movie_name': '狂野时代', 'rating': 6.5, 'year': 0}]",2
毕赣,罗飞扬,2,8.7,"[{'movie_id': 251, 'movie_name': '地球最后的夜晚', 'rating': 8.8, 'year': 0}, {'movie_id': 354, 'movie_name': '路边野餐', 'rating': 8.6, 'year': 0}]",2
毕赣,谢理循,2,8.7,"[{'movie_id': 251, 'movie_name': '地球最后的夜晚', 'rating': 8.8, 'year': 0}, {'movie_id': 354, 'movie_name': '路边野餐', 'rating': 8.6, 'year': 0}]",2
陈奇,许鞍华,2,8.3,"[{'movie_id': 571, 'movie_name': '姨妈的后现代生活', 'rating': 8.3, 'year': 0}, {'movie_id': 585, 'movie_name': '半生缘', 'rating': 8.3, 'year': 0}]",2
梁咏琪,郑保瑞,2,8.6,"[{'movie_id': 343, 'movie_name': '西游记女儿国', 'rating': 8.6, 'year': 0}, {'movie_id': 365, 'movie_name': '西游记之大闹天宫', 'rating': 8.6, 'year': 0}]",2
姚雨鑫,陆诗雷,2,6.4,"[{'movie_id': 1955, 'movie_name': '怨灵宿舍之白纸女生', 'rating': 6.5, 'year': 0}, {'movie_id': 2114, 'movie_name': '怨灵宿舍之人偶老师', 'rating': 6.3, 'year': 0}]",2
陆剑青,郭富城,2,8.95,"[{'movie_id': 213, 'movie_name': '寒战', 'rating': 9.0, 'year': 0}, {'movie_id': 230, 'movie_name': '寒战2', 'rating': 8.9, 'year': 0}]",2
陆剑青,梁家辉,2,8.95,"[{'movie_id': 213, 'movie_name': '寒战', 'rating': 9.0, 'year': 0}, {'movie_id': 230, 'movie_name': '寒战2', 'rating': 8.9, 'year': 0}]",2
陆剑青,彭于晏,2,8.95,"[{'movie_id': 213, 'movie_name': '寒战', 'rating': 9.0, 'year': 0}, {'movie_id': 230, 'movie_name': '寒战2', 'rating': 8.9, 'year': 0}]",2
陆剑青,杨采妮,2,8.95,"[{'movie_id': 213, 'movie_name': '寒战', 'rating': 9.0, 'year': 0}, {'movie_id': 230, 'movie_name': '寒战2', 'rating': 8.9, 'year': 0}]",2
陆剑青,马伊琍,2,8.95,"[{'movie_id': 213, 'movie_name': '寒战', 'rating': 9.0, 'year': 0}, {'movie_id': 230, 'movie_name': '寒战2', 'rating': 8.9, 'year': 0}]",2
杜奕衡,徐克,2,9.0,"[{'movie_id': 186, 'movie_name': '智取威虎山', 'rating': 9.1, 'year': 0}, {'movie_id': 240, 'movie_name': '龙门飞甲', 'rating': 8.9, 'year': 0}]",2
杜汶泽,刘伟强,2,8.7,"[{'movie_id': 248, 'movie_name': '无间道3：终极无间', 'rating': 8.9, 'year': 0}, {'movie_id': 448, 'movie_name': '伤城', 'rating': 8.5, 'year': 0}]",2
杜汶泽,王晶,2,8.25,"[{'movie_id': 311, 'movie_name': '澳门风云', 'rating': 8.7, 'year': 0}, {'movie_id': 952, 'movie_name': '嫁个100分男人', 'rating': 7.8, 'year': 0}]",2
杜汶泽,陈庆嘉,2,8.25,"[{'movie_id': 487, 'movie_name': '最强囍事', 'rating': 8.4, 'year': 0}, {'movie_id': 696, 'movie_name': '八星抱喜', 'rating': 8.1, 'year': 0}]",2
杜汶泽,谷德昭,2,8.15,"[{'movie_id': 560, 'movie_name': '神奇侠侣', 'rating': 8.3, 'year': 0}, {'movie_id': 770, 'movie_name': '百星酒店', 'rating': 8.0, 'year': 0}]",2
冼杞然,吕良伟,2,7.15,"[{'movie_id': 1214, 'movie_name': '西楚霸王', 'rating': 7.5, 'year': 0}, {'movie_id': 1772, 'movie_name': '西楚霸王之楚汉爭霸', 'rating': 6.8, 'year': 0}]",2
冼杞然,张丰毅,2,7.15,"[{'movie_id': 1214, 'movie_name': '西楚霸王', 'rating': 7.5, 'year': 0}, {'movie_id': 1772, 'movie_name': '西楚霸王之楚汉爭霸', 'rating': 6.8, 'year': 0}]",2
冼杞然,巩俐,2,7.15,"[{'movie_id': 1214, 'movie_name': '西楚霸王', 'rating': 7.5, 'year': 0}, {'movie_id': 1772, 'movie_name': '西楚霸王之楚汉爭霸', 'rating': 6.8, 'year': 0}]",2
冼杞然,关之琳,2,7.15,"[{'movie_id': 1214, 'movie_name': '西楚霸王', 'rating': 7.5, 'year': 0}, {'movie_id': 1772, 'movie_name': '西楚霸王之楚汉爭霸', 'rating': 6.8, 'year': 0}]",2
雷佳音,苏伦,2,7.1,"[{'movie_id': 161, 'movie_name': '超时空同居', 'rating': 9.2, 'year': 0}, {'movie_id': 37, 'movie_name': '交换人生', 'rating': 5.0, 'year': 0}]",2
谢依霖,王晶,2,8.05,"[{'movie_id': 603, 'movie_name': '王牌逗王牌', 'rating': 8.2, 'year': 0}, {'movie_id': 829, 'movie_name': '降魔传', 'rating': 7.9, 'year': 0}]",2
代梦颖,周彤,2,7.4,"[{'movie_id': 1221, 'movie_name': '我的青春都是你', 'rating': 7.4, 'year': 0}]",1
张柏芝,马伟豪,2,8.45,"[{'movie_id': 292, 'movie_name': '河东狮吼', 'rating': 8.8, 'year': 0}, {'movie_id': 692, 'movie_name': '河东狮吼2', 'rating': 8.1, 'year': 0}]",2
张柏芝,马楚成,2,8.2,"[{'movie_id': 578, 'movie_name': '芭啦芭啦樱之花', 'rating': 8.3, 'year': 0}, {'movie_id': 697, 'movie_name': '极速天使', 'rating': 8.1, 'year': 0}]",2
王晶,关智耀,2,8.75,"[{'movie_id': 199, 'movie_name': '追龙', 'rating': 9.0, 'year': 0}, {'movie_id': 402, 'movie_name': '追龙Ⅱ', 'rating': 8.5, 'year': 0}]",2
王晶,姜皓文,2,8.85,"[{'movie_id': 199, 'movie_name': '追龙', 'rating': 9.0, 'year': 0}, {'movie_id': 306, 'movie_name': '澳门风云2', 'rating': 8.7, 'year': 0}]",2
王晶,徐冬冬,2,8.6,"[{'movie_id': 199, 'movie_name': '追龙', 'rating': 9.0, 'year': 0}, {'movie_id': 603, 'movie_name': '王牌逗王牌', 'rating': 8.2, 'year': 0}]",2
王晶,刘嘉玲,2,8.649999999999999,"[{'movie_id': 306, 'movie_name': '澳门风云2', 'rating': 8.7, 'year': 0}, {'movie_id': 357, 'movie_name': '澳门风云3', 'rating': 8.6, 'year': 0}]",2
王晶,余文乐,2,8.649999999999999,"[{'movie_id': 306, 'movie_name': '澳门风云2', 'rating': 8.7, 'year': 0}, {'movie_id': 357, 'movie_name': '澳门风云3', 'rating': 8.6, 'year': 0}]",2
王晶,王诗龄,2,8.649999999999999,"[{'movie_id': 306, 'movie_name': '澳门风云2', 'rating': 8.7, 'year': 0}, {'movie_id': 357, 'movie_name': '澳门风云3', 'rating': 8.6, 'year': 0}]",2
王晶,吴樾,2,8.45,"[{'movie_id': 306, 'movie_name': '澳门风云2', 'rating': 8.7, 'year': 0}, {'movie_id': 603, 'movie_name': '王牌逗王牌', 'rating': 8.2, 'year': 0}]",2
王晶,袁泉,2,8.55,"[{'movie_id': 306, 'movie_name': '澳门风云2', 'rating': 8.7, 'year': 0}, {'movie_id': 478, 'movie_name': '大上海', 'rating': 8.4, 'year': 0}]",2
王晶,谢霆锋,2,8.5,"[{'movie_id': 311, 'movie_name': '澳门风云', 'rating': 8.7, 'year': 0}, {'movie_id': 557, 'movie_name': '财神客栈', 'rating': 8.3, 'year': 0}]",2
王晶,高虎,2,8.55,"[{'movie_id': 311, 'movie_name': '澳门风云', 'rating': 8.7, 'year': 0}, {'movie_id': 478, 'movie_name': '大上海', 'rating': 8.4, 'year': 0}]",2
王晶,伍允龙,2,8.3,"[{'movie_id': 311, 'movie_name': '澳门风云', 'rating': 8.7, 'year': 0}, {'movie_id': 867, 'movie_name': '笑功震武林', 'rating': 7.9, 'year': 0}]",2
王晶,古天乐,2,8.6,"[{'movie_id': 325, 'movie_name': '大内密探灵灵狗', 'rating': 8.7, 'year': 0}, {'movie_id': 402, 'movie_name': '追龙Ⅱ', 'rating': 8.5, 'year': 0}]",2
王晶,佟大为,2,8.5,"[{'movie_id': 325, 'movie_name': '大内密探灵灵狗', 'rating': 8.7, 'year': 0}, {'movie_id': 557, 'movie_name': '财神客栈', 'rating': 8.3, 'year': 0}]",2
王晶,樊少皇,2,8.5,"[{'movie_id': 325, 'movie_name': '大内密探灵灵狗', 'rating': 8.7, 'year': 0}, {'movie_id': 564, 'movie_name': '美丽密令', 'rating': 8.3, 'year': 0}]",2
王晶,刘仪伟,2,8.25,"[{'movie_id': 325, 'movie_name': '大内密探灵灵狗', 'rating': 8.7, 'year': 0}, {'movie_id': 952, 'movie_name': '嫁个100分男人', 'rating': 7.8, 'year': 0}]",2
王晶,元秋,2,8.2,"[{'movie_id': 357, 'movie_name': '澳门风云3', 'rating': 8.6, 'year': 0}, {'movie_id': 972, 'movie_name': '野蛮秘笈', 'rating': 7.8, 'year': 0}]",2
王晶,梁家辉,2,8.4,"[{'movie_id': 402, 'movie_name': '追龙Ⅱ', 'rating': 8.5, 'year': 0}, {'movie_id': 566, 'movie_name': '金钱帝国', 'rating': 8.3, 'year': 0}]",2
王晶,黄晓明,2,8.3,"[{'movie_id': 478, 'movie_name': '大上海', 'rating': 8.4, 'year': 0}, {'movie_id': 603, 'movie_name': '王牌逗王牌', 'rating': 8.2, 'year': 0}]",2
王晶,洪金宝,2,8.15,"[{'movie_id': 478, 'movie_name': '大上海', 'rating': 8.4, 'year': 0}, {'movie_id': 867, 'movie_name': '笑功震武林', 'rating': 7.9, 'year': 0}]",2
王晶,蔡卓妍,2,8.3,"[{'movie_id': 557, 'movie_name': '财神客栈', 'rating': 8.3, 'year': 0}, {'movie_id': 564, 'movie_name': '美丽密令', 'rating': 8.3, 'year': 0}]",2
王晶,毛俊杰,2,8.05,"[{'movie_id': 603, 'movie_name': '王牌逗王牌', 'rating': 8.2, 'year': 0}, {'movie_id': 829, 'movie_name': '降魔传', 'rating': 7.9, 'year': 0}]",2
王晶,郑中基,2,7.85,"[{'movie_id': 867, 'movie_name': '笑功震武林', 'rating': 7.9, 'year': 0}, {'movie_id': 952, 'movie_name': '嫁个100分男人', 'rating': 7.8, 'year': 0}]",2
王晶,元华,2,7.85,"[{'movie_id': 867, 'movie_name': '笑功震武林', 'rating': 7.9, 'year': 0}, {'movie_id': 972, 'movie_name': '野蛮秘笈', 'rating': 7.8, 'year': 0}]",2
崔俊杰,刘小光,2,6.45,"[{'movie_id': 1953, 'movie_name': '超级大山炮之夺宝奇兵', 'rating': 6.5, 'year': 0}, {'movie_id': 2034, 'movie_name': '小小爸爸', 'rating': 6.4, 'year': 0}]",2
崔俊杰,关婷娜,2,5.15,"[{'movie_id': 2034, 'movie_name': '小小爸爸', 'rating': 6.4, 'year': 0}, {'movie_id': 2741, 'movie_name': '彪哥闯奉天之做梦没想到', 'rating': 3.9, 'year': 0}]",2
黄炜,何澄,2,7.300000000000001,"[{'movie_id': 1233, 'movie_name': '新大头儿子和小头爸爸3：俄罗斯奇遇记', 'rating': 7.4, 'year': 0}, {'movie_id': 1402, 'movie_name': '新大头儿子和小头爸爸2一日成才', 'rating': 7.2, 'year': 0}]",2
何炅,马伟豪,2,7.9,"[{'movie_id': 692, 'movie_name': '河东狮吼2', 'rating': 8.1, 'year': 0}, {'movie_id': 1033, 'movie_name': '我的野蛮女友2', 'rating': 7.7, 'year': 0}]",2
张震,王家卫,2,9.0,"[{'movie_id': 169, 'movie_name': '一代宗师', 'rating': 9.2, 'year': 0}, {'movie_id': 291, 'movie_name': 2046, 'rating': 8.8, 'year': 0}]",2
张震,吴宇森,2,8.7,"[{'movie_id': 282, 'movie_name': '赤壁(上)', 'rating': 8.8, 'year': 0}, {'movie_id': 388, 'movie_name': '赤壁(下)', 'rating': 8.6, 'year': 0}]",2
李翰祥,项堃,2,7.75,"[{'movie_id': 979, 'movie_name': '火烧圆明园', 'rating': 7.8, 'year': 0}, {'movie_id': 1068, 'movie_name': '垂帘听政', 'rating': 7.7, 'year': 0}]",2
