movie_id,name,year,rating,directors_count,writers_count,actors_count,total_persons
2443,少女龙婆,0,5.6,1,0,6,7
2444,野长城,0,5.6,1,0,2,3
2445,鬼瞳警探,0,5.6,1,0,10,11
2446,大火种,0,5.6,1,0,7,8
2447,马小乐之玩具也疯狂,0,5.6,1,0,6,7
2448,丧尸屠城,0,5.6,1,0,5,6
2449,囧贼,0,5.6,1,0,4,5
2450,天眼传奇,0,5.6,2,0,9,11
2451,我是大熊猫之熊猫大侠,0,5.6,2,0,7,9
2452,贴着你心跳,0,5.6,1,0,5,6
2453,阿里巴巴大盗奇兵,0,5.6,1,0,11,12
2454,兔侠之青黎传说,0,5.6,2,0,12,14
2455,崩毁,0,5.6,1,0,3,4
2456,另一种温暖,0,5.6,1,0,7,8
2457,夏至未至,0,5.6,1,0,2,3
2458,大碗茶,0,5.6,1,0,3,4
2459,月色狰狞,0,5.6,1,0,4,5
2460,城市映像-广州篇《微软》,0,5.6,1,0,1,2
2461,极速先锋,0,5.6,1,0,9,10
2462,杨雄与石秀,0,5.6,1,0,4,5
2463,老那,0,5.6,1,0,1,2
2464,如果遇见,0,5.6,1,0,4,5
2465,万家灯火,0,5.6,1,0,10,11
2466,金碧辉煌,0,5.6,1,0,2,3
2467,风雪狼道,0,5.6,1,0,5,6
2468,母亲快乐,0,5.6,1,0,3,4
2469,超级大国民,0,5.6,1,0,3,4
2470,秋收起义,0,5.6,1,0,5,6
2471,洗罪,0,5.5,1,0,5,6
2472,狂怒的金佛,0,5.5,1,0,7,8
2473,决战异世界,0,5.5,1,0,12,13
2474,将军在上之时空恋人,0,5.5,1,0,2,3
2475,伊犁河谷,0,5.5,1,0,4,5
2476,宽恕,0,5.5,1,0,4,5
2477,秋野春潮,0,5.5,1,0,4,5
2478,怨灵地下室,0,5.5,1,0,10,11
2479,爱上处女座,0,5.5,1,0,9,10
2480,丑小鸭历险记,0,5.5,1,0,11,12
2481,终极胜利,0,5.5,2,0,29,31
2482,糖果世界大冒险,0,5.5,1,0,5,6
2483,整形师·脸,0,5.5,1,0,5,6
2484,江苏卫视2016跨年演唱会,0,5.5,1,0,28,29
2485,原罪少女,0,5.5,1,0,3,4
2486,澳囧,0,5.5,1,0,5,6
2487,小西天狄道传奇,0,5.5,1,0,9,10
2488,钢管侠,0,5.5,1,0,2,3
2489,章鱼哥,0,5.5,1,0,3,4
2490,青春荷尔蒙2躁动时代,0,5.5,1,0,11,12
2491,停留,0,5.5,1,0,2,3
2492,城市映像-北京篇《旁边的陌生人》,0,5.5,1,0,2,3
2493,变身契约,0,5.5,1,0,5,6
2494,信天游,0,5.5,1,0,9,10
2495,兄弟,0,5.5,1,0,5,6
2496,安居,0,5.5,1,0,4,5
2497,半镜,0,5.4,1,0,6,7
2498,空气侠,0,5.4,2,0,1,3
2499,金城档案,0,5.4,1,0,4,5
2500,诡井,0,5.4,1,0,6,7
2501,战刀屠狼,0,5.4,1,0,6,7
2502,骇故事之招魂,0,5.4,1,0,1,2
2503,丝路英雄·云镝,0,5.4,4,0,8,12
2504,僵尸归来3：风吹头弯,0,5.4,1,0,4,5
2505,梦幻佳期,0,5.4,2,0,14,16
2506,纯真年代,0,5.4,1,0,10,11
2507,如果爱能设计,0,5.4,1,0,14,15
2508,毛驴县令之酸儿辣女,0,5.4,2,0,2,4
2509,幸福快递,0,5.4,1,0,6,7
2510,三角地,0,5.4,1,0,5,6
2511,战地情天,0,5.4,1,0,2,3
2512,星星的孩子,0,5.4,1,0,3,4
2513,爱在廊桥,0,5.4,1,0,5,6
2514,荷尔德林的陶,0,5.4,1,0,3,4
2515,一个人的皮影戏,0,5.4,1,0,2,3
2516,琴动我心,0,5.4,1,0,3,4
2517,玩命魔术,0,5.4,1,0,5,6
2518,斗鸡人,0,5.4,1,0,2,3
2519,小题大做,0,5.4,1,0,9,10
2520,寻找那达慕,0,5.4,1,0,2,3
2521,锦衣之下之绣春刀,0,5.3,1,0,7,8
2522,黑蝴蝶,0,5.3,1,0,8,9
2523,冬去春又来,0,5.3,1,0,2,3
2524,玩命,0,5.3,1,0,6,7
2525,云水,0,5.3,1,0,7,8
2526,大明锦衣卫2,0,5.3,1,0,3,4
2527,蜜月计划,0,5.3,1,0,5,6
2528,20:16:00,0,5.3,1,0,4,5
2529,江湖水,0,5.3,1,0,3,4
2530,狼兵吼,0,5.3,1,0,14,15
2531,小戏骨：三笑寻亲记,0,5.3,1,0,13,14
2532,艳遇也疯狂,0,5.3,1,0,5,6
2533,极地大反攻,0,5.3,1,0,3,4
2534,爱的未知数,0,5.3,1,0,4,5
2535,等你追我,0,5.3,2,0,7,9
2536,寝室,0,5.3,1,0,4,5
2537,房间里的舞蹈,0,5.3,1,0,15,16
2538,麋鹿王,0,5.3,1,0,2,3
2539,陶器人形,0,5.3,1,0,3,4
2540,神秘谷,0,5.3,1,0,2,3
2541,真假森林王,0,5.2,1,0,5,6
2542,塬上,0,5.2,1,0,5,6
2543,惊悚小说,0,5.2,1,0,1,2
2544,魔游纪2：异乡奇遇,0,5.2,1,0,9,10
2545,五女闹京城,0,5.2,1,0,6,7
2546,端午金曲捞,0,5.2,1,0,3,4
2547,喜禾,0,5.2,1,0,3,4
2548,笨贼别跑,0,5.2,1,0,5,6
2549,因为谷桂花,0,5.2,1,0,4,5
2550,无敌小飞猪,0,5.2,1,0,11,12
2551,闯堂兔2疯狂马戏团,0,5.2,1,0,6,7
2552,与贼同屋,0,5.2,1,0,5,6
2553,舍身技,0,5.2,1,0,5,6
2554,失恋33年,0,5.2,1,0,5,6
2555,恐龙宝贝,0,5.2,2,0,9,11
2556,黑白照片,0,5.2,1,0,2,3
2557,再生缘,0,5.2,1,0,5,6
2558,横竖横,0,5.2,1,0,6,7
2559,阴阳诀之祭情,0,5.1,1,0,5,6
2560,时空终点,0,5.1,1,0,4,5
2561,剑网3番外之四海流云,0,5.1,1,0,5,6
2562,击战,0,5.1,1,0,10,11
2563,爸爸的木房子,0,5.1,1,0,4,5
2564,山那边有匹马,0,5.1,1,0,2,3
2565,再见美人鱼,0,5.1,1,0,8,9
2566,隔窗有眼,0,5.1,1,0,3,4
2567,今天明天,0,5.1,1,0,4,5
2568,风晴雪回忆录,0,5.1,1,0,4,5
2569,圣龙奇兵大冒险,0,5.1,3,0,6,9
2570,父亲,0,5.1,1,0,3,4
2571,我的少女时代,0,5.1,1,0,8,9
2572,虎王归来,0,5.1,1,0,3,4
2573,铁流1949,0,5.1,1,0,5,6
2574,谁主沉浮,0,5.1,1,0,14,15
2575,好猫,0,5.1,1,0,3,4
2576,十七,0,5.1,1,0,4,5
2577,冯志远,0,5.1,2,0,2,4
2578,夜·明,0,5.1,1,0,3,4
2579,张保仔,0,5.1,1,0,9,10
2580,离秋,0,5.0,1,0,4,5
2581,封魔纪之土行孙传,0,5.0,1,0,4,5
2582,疯狂这一年,0,5.0,1,0,13,14
2583,失恋399年,0,5.0,1,0,12,13
2584,那一晚，我知道你做了什么,0,5.0,1,0,6,7
2585,骇故事之恐怖殡仪馆,0,5.0,1,0,11,12
2586,血战铜锣湾,0,5.0,2,0,12,14
2587,情趣体验师,0,5.0,2,0,5,7
2588,爱你不等来生,0,5.0,1,0,8,9
2589,女子分手专家,0,5.0,1,0,1,2
2590,完美超越,0,5.0,1,0,7,8
2591,遍地黄金,0,5.0,1,0,2,3
2592,温哥华酱油乐队,0,5.0,1,0,4,5
2593,老家新家,0,5.0,1,0,6,7
2594,开水要烫，姑娘要壮,0,5.0,1,0,1,2
2595,封魔纪之杨戬传,0,4.9,1,0,6,7
2596,二麻租媳妇,0,4.9,1,0,6,7
2597,芒刺,0,4.9,1,0,6,7
2598,西河口秘闻之无头新娘,0,4.9,1,0,2,3
2599,魔游纪3：天都暗潮,0,4.9,1,0,4,5
2600,玩命剧组,0,4.9,1,0,7,8
2601,混蛋夜,0,4.9,1,0,3,4
2602,股神,0,4.9,1,0,13,14
2603,圣诞大赢家,0,4.9,1,0,6,7
2604,奔跑吧有情人,0,4.9,2,0,5,7
2605,爸爸的晚餐,0,4.9,1,0,1,2
2606,安大略合约,0,4.9,2,0,1,3
2607,兰亭,0,4.9,1,0,11,12
2608,春暖花开,0,4.9,1,0,4,5
2609,死亡迷局,0,4.9,1,0,3,4
2610,大劫难,0,4.9,1,0,3,4
2611,神秘日,0,4.9,1,0,2,3
2612,紫禁秘录,0,4.8,1,0,3,4
2613,武林孤儿,0,4.8,1,0,5,6
2614,画皮师,0,4.8,1,0,6,7
2615,将军在上之极乐净土,0,4.8,1,0,3,4
2616,谜域之噬魂岭,0,4.8,1,0,10,11
2617,戒色师,0,4.8,1,0,5,6
2618,三缺一,0,4.8,1,0,4,5
2619,中华料理师,0,4.8,1,0,4,5
2620,百家拳之关门弟子,0,4.8,1,0,3,4
2621,生死96小时,0,4.8,1,0,2,3
2622,一条叫王子的狗,0,4.8,1,0,7,8
2623,邓小平登黄山,0,4.8,1,0,30,31
2624,我的同学不是人,0,4.8,1,0,8,9
2625,哑孩儿,0,4.8,1,0,9,10
2626,伞头和他的女人,0,4.8,1,0,3,4
2627,低俗青春,0,4.8,1,0,2,3
2628,毛驴县令之母鸡打鸣,0,4.8,2,0,3,5
2629,下半场,0,4.8,1,0,4,5
2630,大兵金宝历险记,0,4.8,2,0,9,11
2631,消失的村庄,0,4.8,1,0,3,4
2632,澳门1949,0,4.8,1,0,7,8
2633,豫菜皇后,0,4.8,1,0,3,4
2634,季风中的马,0,4.8,1,0,2,3
2635,阿桃,0,4.8,1,0,11,12
2636,张三丰之末世凶兵,0,4.7,2,0,6,8
2637,杜丽娘,0,4.7,2,0,4,6
2638,无效申请,0,4.7,1,0,4,5
2639,血战铜锣湾2,0,4.7,1,0,5,6
2640,蚀之春风桃李,0,4.7,2,0,5,7
2641,分手，不分手,0,4.7,1,0,7,8
2642,少年岳飞传奇,0,4.7,1,0,5,6
2643,情遇成都,0,4.7,2,0,2,4
2644,永生羊,0,4.7,1,0,6,7
2645,雪花那个飘,0,4.7,1,0,3,4
2646,100个,0,4.7,1,0,4,5
2647,小戏骨：西游记之红孩儿,0,4.6,4,0,9,13
2648,当我成为你,0,4.6,1,0,3,4
2649,禁忌关系,0,4.6,1,0,4,5
2650,幸福很囧,0,4.6,1,0,9,10
2651,东莞女孩,0,4.6,2,0,7,9
2652,黑瞳,0,4.6,1,0,3,4
2653,菜鸟,0,4.6,1,0,8,9
2654,三人床,0,4.6,1,0,5,6
2655,都市童话,0,4.6,1,0,5,6
2656,我是大熊猫,0,4.6,2,0,3,5
2657,黑梦,0,4.6,1,0,5,6
2658,益西卓玛,0,4.6,1,0,6,7
2659,日光峡谷,0,4.6,1,0,3,4
2660,造梦师,0,4.5,1,0,6,7
2661,隐隐惊马槽之决战女僵尸,0,4.5,1,0,4,5
2662,新聊斋之僵尸新娘,0,4.5,1,0,5,6
2663,龙棺古墓,0,4.5,1,0,6,7
2664,恋恋有声,0,4.5,1,0,4,5
2665,天师归来,0,4.5,1,0,1,2
2666,我的同桌是极品,0,4.5,1,0,2,3
2667,勿忘初心,0,4.5,1,0,5,6
2668,水果宝贝之水果总动员,0,4.5,3,0,12,15
2669,房事百科,0,4.5,1,0,4,5
2670,家有虎妻,0,4.5,1,0,7,8
2671,街舞小子,0,4.5,1,0,10,11
2672,甘南情歌,0,4.5,1,0,4,5
2673,把乐带回家2012,0,4.5,1,0,5,6
2674,另类村姑,0,4.5,1,0,5,6
2675,诱杀,0,4.5,1,0,3,4
2676,天使不寂寞,0,4.5,1,0,3,4
2677,秋田,0,4.4,1,0,7,8
2678,我来过,0,4.4,1,0,7,8
2679,一路绽放,0,4.4,1,0,12,13
2680,我是医生,0,4.4,1,0,4,5
2681,318女生宿舍,0,4.4,1,0,5,6
2682,绝命循环,0,4.4,3,0,4,7
2683,仙侠学院,0,4.4,2,0,4,6
2684,深海X异种,0,4.4,1,0,3,4
2685,泡妞秘籍,0,4.4,1,0,5,6
2686,我的处女地,0,4.4,1,0,4,5
2687,美丽笨女人,0,4.4,1,0,5,6
2688,辛巴达历险记2,0,4.4,1,0,5,6
2689,莫麟传奇,0,4.4,1,0,13,14
2690,结婚前奏曲,0,4.4,1,0,3,4
2691,霹雳神鹰,0,4.4,1,0,5,6
2692,夜走鬼城,0,4.4,1,0,2,3
2693,法兹,0,4.3,1,0,3,4
2694,之子于归,0,4.3,1,0,3,4
2695,狂战,0,4.3,1,0,6,7
2696,甩尾王,0,4.3,1,0,5,6
2697,有迹可循,0,4.3,1,0,5,6
2698,充气女友进化论,0,4.3,1,0,3,4
2699,新木偶奇遇记,0,4.3,1,0,5,6
2700,热干面的味道,0,4.3,1,0,5,6
2701,巡回法官,0,4.3,1,0,9,10
2702,绝代-末代女土司,0,4.3,2,0,7,9
2703,河流和我的父亲,0,4.3,1,0,2,3
2704,黄河喜事,0,4.3,1,0,4,5
2705,边检站,0,4.3,1,0,6,7
2706,谈谈心恋恋爱,0,4.3,2,0,9,11
2707,好大一对羊,0,4.3,1,0,2,3
2708,请勿靠近,0,4.2,1,0,6,7
2709,伪装大师2：完美骗局,0,4.2,1,0,7,8
2710,浴缸神探,0,4.2,1,0,4,5
2711,大内密探王二狗,0,4.2,1,0,9,10
2712,武僧传奇之决战程子沟,0,4.2,1,0,5,6
2713,水印街,0,4.2,1,0,2,3
2714,西游新传,0,4.2,1,0,3,4
2715,真水无香,0,4.2,1,0,1,2
2716,联手警探,0,4.2,1,0,5,6
2717,御宠娇妃,0,4.1,1,0,20,21
2718,S的秘密,0,4.1,1,0,5,6
2719,爱在星空下,0,4.1,1,0,9,10
2720,赶尸人之摄魂铃,0,4.1,1,0,4,5
2721,顺风车,0,4.1,2,0,15,17
2722,情笛之爱,0,4.1,1,0,8,9
2723,血彩,0,4.1,1,0,5,6
2724,一个温州的女人,0,4.1,1,0,6,7
2725,80后的独立宣言,0,4.1,1,0,12,13
2726,宗师卜六,0,4.1,1,0,3,4
2727,说说美丽世界,0,4.1,1,0,5,6
2728,明日天涯,0,4.1,1,0,4,5
2729,嗨，弗兰克,0,4.1,1,0,3,4
2730,儿子,0,4.1,1,0,4,5
2731,惊门,0,4.0,1,0,5,6
2732,猎灵师,0,4.0,1,0,2,3
2733,小魔仙之黑魔法来袭,0,4.0,1,0,3,4
2734,男神抱抱,0,4.0,1,0,6,7
2735,钢铁，是这样炼成的,0,4.0,1,0,6,7
2736,父子TCK,0,4.0,1,0,4,5
2737,黑暗中的救赎,0,4.0,1,0,5,6
2738,大太阳,0,4.0,1,0,8,9
2739,睡不着,0,4.0,2,0,6,8
2740,怒海威龙,0,4.0,2,0,3,5
2741,彪哥闯奉天之做梦没想到,0,3.9,1,0,10,11
2742,一家两口,0,3.9,1,0,3,4
2743,天真人类,0,3.9,1,0,3,4
2744,蹴鞠,0,3.9,1,0,5,6
2745,海滩救援队之食人海怪,0,3.9,1,0,5,6
2746,青春时光,0,3.9,1,0,12,13
2747,风云1927,0,3.9,1,0,17,18
2748,欲望北京之地上地下,0,3.9,1,0,4,5
2749,门巴将军,0,3.9,1,0,5,6
2750,复兴之路,0,3.9,1,0,6,7
2751,大风水师,0,3.8,1,0,5,6
2752,道士出山3：外星古墓（下）,0,3.8,1,0,4,5
2753,链·爱,0,3.8,1,0,4,5
2754,南平红荔,0,3.8,1,0,17,18
2755,刺水,0,3.8,1,0,3,4
2756,开心哆来咪,0,3.8,1,0,4,5
2757,井,0,3.8,1,0,3,4
2758,童话先生,0,3.7,1,0,9,10
2759,不可言说之手机的秘密,0,3.7,1,0,9,10
2760,藏羚王之雪域精灵,0,3.7,1,0,4,5
2761,零点杀机,0,3.7,1,0,6,7
2762,我很帅,0,3.6,2,0,27,29
2763,12.21,0,3.6,1,0,2,3
2764,失控,0,3.6,1,0,16,17
2765,废柴英雄联盟,0,3.5,2,0,1,3
2766,花开与你的半夏,0,3.5,1,0,8,9
2767,艾草仙姑,0,3.5,1,0,4,5
2768,缘来是咱俩,0,3.5,1,0,6,7
2769,尼玛的夏天,0,3.5,1,0,1,2
2770,天尽头,0,3.5,1,0,12,13
2771,丧尸屠城2,0,3.4,1,0,3,4
2772,许海峰的枪,0,3.4,1,0,6,7
2773,乌鲁木齐的天空,0,3.4,1,0,2,3
2774,中华警花,0,3.4,2,0,13,15
2775,天籁梦想,0,3.3,1,0,6,7
2776,姐姐好饿剧场版之御厨大作战,0,3.3,2,0,5,7
2777,青涩日记,0,3.3,1,0,10,11
2778,不能错过,0,3.3,2,0,7,9
2779,燃烧的港湾,0,3.3,1,0,19,20
2780,包小姐的包,0,3.2,1,0,2,3
2781,八棺索财,0,3.2,1,0,3,4
2782,毛丰美,0,3.2,1,0,2,3
2783,微博直播杀人事件,0,3.2,1,0,1,2
2784,梦幻岛,0,3.2,1,0,6,7
2785,九龙佩,0,3.2,1,0,3,4
2786,@互联网人,0,3.1,2,0,5,7
2787,暴走妈妈,0,3.1,1,0,2,3
2788,远离,0,3.1,1,0,1,2
2789,反诈风暴之不可饶恕,0,3.0,1,0,3,4
2790,别离,0,3.0,1,0,2,3
2791,我的女神女汉子,0,3.0,2,0,7,9
2792,半音,0,3.0,1,0,4,5
2793,微信之艳遇,0,3.0,1,0,9,10
2794,猜心之人心可畏,0,3.0,1,0,10,11
2795,爱爱囧事2,0,2.9,1,0,10,11
2796,分手木马计,0,2.9,1,0,4,5
2797,太阳脸,0,2.9,1,0,8,9
2798,铸剑,0,2.9,1,0,10,11
2799,疯狂的玫瑰,0,2.9,1,0,3,4
2800,魔游纪5：宿命之争,0,2.8,1,0,10,11
2801,T台魔王,0,2.8,1,0,7,8
2802,我和我的伙伴,0,2.8,1,0,2,3
2803,布基兰,0,2.7,1,0,7,8
2804,欢·爱,0,2.6,1,0,4,5
2805,玩命时光,0,2.6,1,0,6,7
2806,翩翩起舞的姑娘,0,2.5,1,0,5,6
2807,女法医手记之来访者,0,2.3,1,0,5,6
2808,红楼梦,0,2.3,1,0,3,4
2809,一只花奶牛,0,2.3,1,0,3,4
2810,新十字街头,0,2.2,1,0,8,9
2811,银河补习班,0,6.2,2,0,8,10
2812,爵迹2:冷血狂宴,0,3.8,1,0,9,10
2813,你好！李焕英,0,7.7,1,0,17,18
2814,热辣滚烫,0,7.8,1,0,15,16
2815,我只活一次,0,8.5,2,0,7,9
2816,神探,0,8.5,2,0,12,14
2817,枪火,0,8.8,1,0,9,10
2818,暗战,0,8.6,1,0,18,19
2819,黑社会,0,8.5,1,0,31,32
2820,黑社会2：以和为贵,0,8.4,1,0,31,32
2821,放·逐,0,8.3,1,0,13,14
